"","PA-0M-4","PA-0M-6","PA-0M-7","PA-0M-8","PA-5M-4","PA-5M-6","PA-5M-7","PA-5M-8"
"PA0200",13.7540539203454,13.9390816742276,14.2227942469685,13.3309699107742,14.2893068579057,14.2458709184611,14.7546674311099,14.032851370551
"PA0201",15.5887150130374,14.0045152267827,16.8036724910572,14.3211804337351,16.8385510277472,14.1124110706474,16.8528171249588,15.7465003217336
"PA0209",12.8046162283474,11.4190548804253,12.2361195281888,12.2405122546553,13.0954728757249,12.2183988712164,13.7918883069956,12.4578865706154
"PA0213",12.1610218774292,10.8354620455816,11.9113973148055,11.4408390997091,12.3025837179587,10.582019072466,12.4735941735669,11.7104215136704
"PA0214",12.9526131937915,11.6386831010159,12.7927405508126,12.4037555186311,13.0816727322071,11.1839756618061,13.0997002950262,12.5409404014772
"PA0215",11.5709249010192,10.7344432314093,11.7110280569962,11.2315443274363,11.7596970568781,10.4887524251276,11.4657598593755,11.325024147553
"PA0216",11.9836144990399,11.119027386018,12.083039717619,11.7743748795107,12.2179766969563,11.0476627716588,11.5768214300585,11.6186661355496
"PA0217",12.2509033707426,12.0343944034334,12.4031815306632,12.1894493815766,12.1118933531317,11.5591605922415,11.8364402793509,11.9555547060738
"PA0218",11.5749082372993,12.2203115554937,11.7071997356097,11.5902223643188,11.3783286985411,12.34507317531,11.9908166715072,11.3217768357391
"PA0219",10.402331138221,9.85741213187737,9.89716842225695,10.4938015360371,10.7527593344677,9.60175250058711,9.81155166245214,10.2625450746733
"PA0220",10.9972400205464,10.9475693697481,10.7487809314751,11.0062337021357,11.1839661851686,10.835606775969,10.8623581952958,10.8740410278466
"PA0221",10.1131137796525,10.0817502645866,9.91793445643618,10.0270221332272,10.7189212498598,10.196678286645,9.95231651049482,10.2853998835845
"PA0222",9.37780646934737,9.34663623916116,9.23110079643598,9.54924267866615,10.1880297799824,9.33705593195576,9.25138603028864,9.60853311342203
"PA0226",14.4504895177833,12.3466303903481,14.0997076902791,14.3029495655015,13.9335079279937,11.4062449248236,11.9601239686686,15.1264538599614
"PA0227",13.9537772711589,12.0455152873485,13.8858786144373,13.8535573102293,13.694756193953,11.4215828592891,11.9068317525873,14.6113768053068
"PA0233",11.9122959191764,11.958992396242,12.0758001938228,11.9838385418477,11.9628701868363,12.0514830389116,11.7050228205893,11.6516295670256
"PA0234",10.4003368985573,10.0478917147183,10.1132098884995,10.4391150749761,10.319297729543,9.75497682709491,10.003549660693,10.0323606270359
"PA0236",10.2872559075538,9.87199984727063,10.0119937642168,10.338636368787,10.4760796446551,9.85573386576148,9.74643822150861,10.2296500800972
"PA0237",9.48336318566761,8.89484727242829,8.99166457442772,9.49663270728187,10.4545358074409,9.23915972296874,9.23309351228539,10.0450220820419
"PA0238",9.61649904756778,9.45614650015526,9.37542390741966,9.66226616398314,10.4850553310707,9.73999035639458,9.64635583556443,9.86035173923901
"PA0239",10.9631989290708,11.067162772925,10.9814268298821,10.6906808748267,10.9192779770118,10.6590387068905,10.844408701083,10.6530912433851
"PA0240",10.1021124285626,10.0029469484254,9.94130649035993,10.032128482892,10.5729203222205,10.1549244592087,9.87581614949179,10.1845892605002
"PA0241",10.5846146698697,10.1256926541506,10.4326155391469,10.7146947593784,11.0715298001075,10.0311403467472,9.97082375497318,10.6227997739554
"PA0242",11.3187632678037,10.6495208154411,10.9217403988922,11.2725638207125,11.576077001087,10.8577510178835,10.6640041150678,11.2968554314696
"PA0244",10.4387357150813,9.66046365269532,9.72604801348596,10.5773778199217,10.2273431051921,9.64798278015293,9.69837667826389,10.030770098771
"PA0246",12.073010883764,12.0522891808026,11.9202433492884,12.0679534206777,12.1835899724694,12.2491429086721,11.803788405842,11.8254048099107
"PA0248",11.1533895406531,11.2910649990219,11.2528858116267,10.9721078937676,11.1469814013118,11.2422816116071,11.3138913608592,10.8561943638304
"PA0249",10.7503432653315,10.8246733831024,10.8378515478681,10.6430887811508,10.9308197246451,11.2686180221597,11.2288198094841,10.8189035232637
"PA0250",12.1330780406198,12.45526131526,12.493622935027,11.8093616083439,12.4690084692385,12.8147949895659,12.8056088594881,12.4195162447151
"PA0251",6.62886260629532,6.30204533206086,6.45061540755693,6.28478618369006,6.22680782800918,6.35334526233614,5.68188073899017,5.94964938131689
"PA0252",9.30287788685077,8.89166571827325,9.06271007545473,9.42659425508621,9.35108286663326,8.47682215671735,8.54136178310911,8.92210091701091
"PA0255",11.4570768655002,11.1912275886706,11.3367716167969,11.3502396044112,11.4425096666774,11.0028693572585,11.0791059307626,11.191204547352
"PA0256",11.4589939878353,11.6391568061303,11.6020895579434,11.5069596494104,11.743427342131,11.3971224345274,11.5536879338932,11.7645211791381
"PA0263.1",8.78987558899549,8.27220047782749,9.44659252934399,8.4290589752474,8.50709135649945,8.13394054702603,9.24835336679042,8.11949261035869
"PA0267",12.126459082165,12.2053550088794,12.1051894633938,12.0244291517276,12.0489828886591,12.3186393341737,11.8933165543012,11.8741013702375
"PA0268",11.5766750845938,11.5026497201557,11.2358613444172,11.5224601611744,11.7179599354162,11.9945051624673,11.6624043217775,11.3810118804081
"PA0269",11.3741666111239,11.701266447423,11.5956614849727,11.1172909835884,11.4274577548534,11.9501767771029,11.7209589290648,11.4827971158426
"PA0270",10.8747655157975,11.1841031044835,10.9814268298821,10.6995324562041,10.9879719901715,11.5838411501123,11.2433513833866,10.9890542201357
"PA0271",10.3670274604501,10.6324905578407,10.3704909826964,10.1612495520222,10.4442174069127,10.9828593225085,10.5306700879639,10.3196683685063
"PA0272",11.495410538511,11.5238393181348,11.5602574630372,11.4254014924525,11.5039564035728,11.593943528378,11.2734738930103,11.3494676924078
"PA0273",10.3318845193821,9.74918800937519,9.79342397672497,10.440075728997,10.9275314952697,9.49420560700992,9.53631778778956,10.1498448395719
"PA0274",10.6985415022707,10.3107557915165,10.2897254539887,10.7730364894831,10.7712208214831,10.1435828511388,10.1665511711295,10.3632864385508
"PA0275",11.6124265898816,11.7507646921966,11.5307175141935,11.6078528144857,11.6881541558947,11.6420783460017,11.8589640111227,11.6924308150823
"PA0276",10.2511952222842,9.96111119924499,9.78537402835988,10.3396663148846,10.4453675482227,10.3360503023486,9.74428802280207,9.87105838789971
"PA0277",12.6409501943876,12.0537112197078,11.9732728291302,12.4985461678219,13.7943463706059,13.938521179196,14.5349532314439,13.6390391059678
"PA0278",11.1271044088238,10.4479579795601,11.3865604804718,11.1633859462636,11.5581162954825,10.6014903078475,10.6719420227903,10.8498954965437
"PA0279",13.2548723184327,11.4657370990356,13.9080042890914,12.9152723296159,13.5982843753252,11.4440957005012,13.343873627916,13.1691842165881
"PA0284",16.7103193271433,15.1426676540572,18.1594163881864,15.422283233591,17.7808098633033,14.9361896808563,17.9633916941909,17.2521671028262
"PA0290",12.3160769133629,12.1628301327209,12.5646915749849,12.3017675629448,12.6973181110236,12.225810530816,12.6760191338255,12.7301604310503
"PA0295",13.1820277357614,13.1537174079007,13.4170183272234,13.1852059933827,13.0581871214683,13.0562703461306,12.9935444387654,13.0954215793484
"PA0306",11.9084428383654,11.9616460868791,11.8300254969968,11.9150391836939,12.1455362344315,12.319689247334,11.971193580342,11.9471496850574
"PA0306a",14.4108663680515,14.3814801486815,14.8801617480443,14.232004948942,14.914884895178,14.1125928109775,14.6199041878945,15.3572359975584
"PA0307",11.7033769478635,11.6751727614804,11.5928978040843,11.9548979265982,11.3613702978977,11.2342860060928,10.8201232130321,11.121948036889
"PA0308",12.3089200631271,12.1325343743788,12.2543067488787,12.3041433924284,12.3457162129642,12.0975077981512,11.9301828953727,12.0671926587246
"PA0309",12.8542588892438,12.7834623444743,13.1503404450872,12.8682353587921,13.1936868262033,12.630108127427,12.8562440319197,13.0072100653413
"PA0310",12.7985729441553,12.5625388137352,12.9233262780994,12.8535315863472,12.5684088164515,12.2504648577394,12.6446733458755,12.5666812847518
"PA0311",11.0630030251608,10.5978146506361,10.7203598651141,11.178429323415,10.6447667960446,10.034214514876,9.78669415459048,10.2475612858039
"PA0312",12.3705615307376,12.6207815920163,12.4699705002112,12.3418909709173,12.3196155569815,12.8665755944599,12.447079650043,12.11787277225
"PA0313",12.2133502468122,11.7720863129338,11.9964623183231,12.4225868678872,11.4344243116303,11.6153072934091,11.3383218843592,11.6154871188761
"PA0314",12.1179907927289,12.1578799131882,12.1923635524055,12.1020335097349,11.9596544900014,12.112124850255,11.9771543429187,12.2099763412806
"PA0315",13.6421855900206,14.8436523550372,14.2362869727039,13.2640696996317,13.5584516679916,14.9602887938248,15.1607008666558,13.9041582524675
"PA0317",14.0719297618174,14.2140056943024,14.1852926752844,14.0861640156612,13.6994627103558,14.0817346825706,14.0524924974506,13.9116291372177
"PA0318",13.1418677269514,13.6151132447369,13.5224421989742,12.8479335723411,13.2253279338882,14.0995097648114,13.9942230240245,13.3438985899298
"PA0319",12.4630144384514,12.3000604917003,12.3092165719716,12.4288903937899,12.0470904033818,12.3066160046121,11.9688944053196,12.0134600021597
"PA0321",12.0423323227807,11.9890332389857,12.1270042681563,12.0753906109825,11.9519883590082,11.5994871185877,11.4709684619223,11.8678808132453
"PA0322",12.1288694912847,12.0336739746764,12.0464732394018,12.3073050910097,11.8579651152795,11.6187236244622,11.594826234407,11.8304405063423
"PA0323",11.3500921937652,11.2765228093483,11.6498515250739,11.2704053119189,11.36076093808,11.1885807320899,11.2615002635045,11.2735142626508
"PA0324",10.8530595860459,10.8673521549034,10.9114248171788,10.8809640855726,11.0075688483969,10.6807765377935,11.0437124505493,11.0004730814757
"PA0325",11.9482252861964,12.1944378964604,12.0987100598532,11.9936849524248,11.9997359502946,12.015391434804,12.4437721978793,12.0543373017084
"PA0326",10.7782526268318,10.440366582206,10.5616738503133,10.7154883772031,10.7093791651821,9.83707718685749,9.91648447771066,10.3235705309678
"PA0329",13.4904205114504,13.7126313215005,13.7957219778482,13.4389321784688,14.7431184547838,14.1555614609346,14.3024753801123,14.664829205487
"PA0332",11.7444325436893,12.013719871274,11.6243648962228,11.7697980227764,11.9455009216983,12.4496728397335,11.913542165304,11.7330878776381
"PA0333",12.3528854315709,12.3987545707447,12.127959129946,12.3784255015044,12.647227940913,13.1597971662743,12.6464007913452,12.4623170132403
"PA0334",12.5039797647079,12.3524195530022,12.2177000948417,12.5656533690034,12.6648592846899,13.0184909819943,12.7383593553782,12.4632014713896
"PA0335",12.4765626443755,12.281974287735,12.5845356758699,12.3889094247927,12.2708266513146,12.0052471469691,12.059415063776,12.115999366464
"PA0338",12.4718233637217,12.3903376417359,12.3452428590072,12.5674125736434,12.4522316849314,12.5378456472776,12.3742427506706,12.3552199534479
"PA0339",12.9475016497343,13.0536864564648,12.9554167192341,12.8288095270448,12.9572038551044,13.0414553074833,13.1903121166886,12.9492595477853
"PA0340",12.4384481028575,12.4517600437664,12.5299560807653,12.4032631023891,12.3016315830718,12.1977611536794,12.5674542669055,12.3299059377464
"PA0343",12.7299734829573,12.9005018100947,12.8370115820451,12.7894068927449,12.5997322164012,12.9325719208155,12.657293506187,12.5110300969372
"PA0344",12.924272899634,12.8604364267649,13.0154700319266,13.0249638073381,13.1959090617961,12.9937087654793,13.3460012364793,12.905897568985
"PA0345",13.0974843008627,13.0643073431806,13.122824330763,13.1532033864428,13.2084939228892,12.9577431118057,13.2763115202269,12.7712105510883
"PA0346",10.9053185527891,11.5299827259793,11.0380642179388,10.8767133932896,11.1512162720905,11.6683616340983,11.0842133849762,10.8142891915552
"PA0348",11.2216044997536,10.896968738125,10.9414287882898,11.3425548249419,11.1547358587093,10.6477112551401,10.5917217779424,10.7692239611129
"PA0349",11.1325200180541,10.765151396725,10.8510200479867,11.3019203753929,10.9398238946401,10.4631320660011,10.351624113664,10.5480614134398
"PA0351",12.2528384903102,12.3679352375108,12.3058452622002,12.2783287130299,12.0383528519295,12.3469281889622,12.590369205726,12.0578546841877
"PA0352",12.5478725934422,11.9437340869126,12.1061588688283,12.7054219575339,11.8691484426859,11.5470188064149,11.4213833580098,11.6531806222906
"PA0354",13.6691402992471,13.4590001790723,13.8244751413894,13.7106344212964,13.52580139132,13.4435120721524,13.606286872962,13.4077711662138
"PA0356",12.1462255438247,12.1811623105751,12.1832058564428,12.1877348251694,11.9180133897892,12.033422116657,12.0092817071026,11.9534580372
"PA0358",11.3055060371493,11.0271836577231,11.0265036474819,11.307194333848,10.8849359688835,10.65438523082,10.8088542272141,10.8059460121318
"PA0359",12.337336873132,12.444731905007,12.8632422826111,12.3115099392945,11.9410238251166,12.4639881341075,12.197785403795,11.9886934957212
"PA0360",13.9649502958265,14.2971733113148,14.1995932497333,13.7389114222726,14.7809583895443,14.4849006265977,14.8295018389841,14.5745407205211
"PA0361",13.1307864843387,12.9521210577431,12.9767738990174,13.227403748303,12.8950162338695,12.8774540812362,12.9815057887684,12.840238748198
"PA0367a",11.4883881341018,11.7463743521124,11.5455630985074,11.4088159768474,11.732635030375,12.296199454387,12.0428967673878,11.5364500324145
"PA0368",12.5365701444802,12.6873380176836,12.5292334949424,12.5072791246128,12.5652387438167,12.991206968149,12.7097306504732,12.617884313551
"PA0370",12.2116456809149,12.6753790303827,12.4214695044913,12.0362281377505,12.4774647959094,13.1583894435926,12.8424955875009,12.5737962662942
"PA0371",13.4871364093288,13.7953922446106,13.6145658331169,13.3212282683538,13.5947907679851,14.0911108103611,13.9431366733899,13.7970430345669
"PA0372",13.6601070843689,13.8154399563434,13.7120238764147,13.5205417607868,13.5584516679916,13.8343852176733,13.623052316848,13.7538433795167
"PA0377",12.6683422493122,12.7836765957004,12.9109903520007,12.7833647251547,12.8886897260852,12.5229724978643,12.5972328521266,12.5827765794946
"PA0378",11.5598020171101,11.5099202410757,11.4677486096433,11.6299078472727,11.5681807118517,11.5477358649995,11.1408682314641,11.2484216246273
"PA0379",11.4789714336559,11.5315144987653,11.6520658608439,11.4679346605135,11.309265090494,11.3959282801181,11.2349562183365,11.1107023188519
"PA0380",12.1294714648143,11.9483285487167,12.2218799260418,12.1252104216226,11.4239618194744,11.1536789359517,11.4500202543626,11.5093021705349
"PA0383",12.3472037323861,12.3956740623335,12.1317722695779,12.263483664336,11.9167702689921,12.5459430451736,12.1087002212894,11.9173403832274
"PA0384",10.4082973647643,10.4916369094524,10.542701908374,10.2526687525975,10.2914265607023,10.3484514266177,10.3754323527638,10.2933805797807
"PA0385",11.0867562353765,10.9800938561493,11.2084380171437,10.9846707391848,10.6041508991326,10.4269491291007,10.6201333376485,10.6756539528327
"PA0386",11.3469897419685,10.7538216843632,10.8347355271352,11.3895535967363,11.0573086280803,10.4909913455504,10.2123742147311,10.597240742536
"PA0387",12.3192463747548,12.937367623814,12.3446953677224,12.035275049996,12.4189595521975,13.8028218902371,12.9475800822705,12.5707903631142
"PA0388",12.4401474627513,12.9440924393271,12.5263395270055,12.0463554198369,12.2253593901198,13.6289132925597,13.1376545623145,12.72328577019
"PA0389",12.440875147521,12.5779392410914,12.5972320379936,12.1719223730174,12.3016315830718,12.6082773182245,12.6779910033346,12.4941092854223
"PA0391",13.3488495586617,13.0220730395413,13.6740667203218,13.2322635501189,13.2878840707438,12.9161454868333,13.1155841313381,13.2676471474921
"PA0392",12.9127790402347,13.3286585325344,13.2127244980246,12.7228909006116,12.9928365800803,13.9929761519262,13.4710005308539,13.2357396283227
"PA0394",13.9298729271206,14.1882608095389,14.1994418595415,13.7258763205978,13.8653359662776,14.0359632599649,14.5447116615421,14.1789938254167
"PA0397",12.1195066375729,12.4555302922015,12.2275332529975,12.1951498973724,12.174256926664,12.7497578686034,12.4190584980149,12.1951466315397
"PA0398",12.1109973181709,12.9439007361187,12.6182229584744,11.8311255061154,12.7288265909361,13.1141754649501,13.0184365699174,12.6349920946771
"PA0399",13.9111779529332,13.3798658133631,14.855489358182,13.4505367551191,14.2467383648494,13.3239767510349,13.8816445287257,14.2493871810502
"PA0400",13.1608366040816,12.7412839157133,13.8950688102009,12.9579768711521,13.48821663833,13.0108409241817,13.0270814817957,13.4900628528737
"PA0401",13.7864768684881,13.8743663127856,13.8453314680704,13.6995476478907,14.0273966765907,14.054875246809,14.2852084102873,14.2166317362033
"PA0404",12.1192035959977,12.3030529369034,12.1920592305876,12.1062752835824,12.0237999359651,12.426273796383,12.2667914423756,12.1808799467527
"PA0418",12.5900320350199,12.4845521644318,12.5712586504461,12.4524053183187,12.757811453828,12.5722584164119,12.5580018591517,12.630799733336
"PA0419",11.2534350429225,10.9808415820401,11.0400947355624,11.2259858629008,11.0944359284817,11.2382893485402,10.7797658471164,11.0045294382709
"PA0421",13.6103040429746,13.5719759264051,13.6179680760004,13.5549754545327,13.6671760433353,13.6767322047365,13.4953265972994,13.849284744911
"PA0422",14.2831242215738,15.0977948201491,14.6627296974771,13.917970736948,14.2596249702084,14.9154014497682,15.6820314857861,14.5957337423394
"PA0428",15.0012791651015,14.809653921761,14.6390918635766,15.0896588052475,14.1639378758871,15.5471553167055,14.8368328702538,14.2918247794886
"PA0429",13.868004007532,14.1327457492812,13.834746064497,13.8835221263557,13.6414434357986,14.6209647020015,14.1833875157572,13.7986790020875
"PA0431",12.9420292999382,12.8194355107593,12.7709002233738,12.9114683423193,12.8518722776039,13.3664571152681,13.4022917398186,12.97449921073
"PA0433",12.6541884043965,13.5478339150653,12.7514116277394,12.5356386086168,14.1563211098687,14.2146052725475,13.5584633535825,13.0856910358485
"PA0434",12.5125428040773,13.677320198999,12.243774360605,12.2632123353736,13.5125589626537,14.9056807076069,13.478131367264,13.1992227243425
"PA0435",11.4789714336559,12.5936658757698,11.2018022958398,11.2513793030757,12.6344288587744,14.0110921044003,12.4693714485597,12.0045767604076
"PA0436",13.4948655832299,13.8857883372033,13.8937595039341,13.2787743904899,13.7386841818271,13.8219908254007,14.2564655764971,13.8965393535507
"PA0439",11.6029213568905,10.6162196623697,11.7927787517902,11.0715350802859,11.2558626862314,10.0795574244707,11.1302078024896,10.8453794052713
"PA0440",11.8003179951529,10.8993436418194,12.0264716153604,11.1955943401108,11.4973184252247,10.6430210291856,11.5395037062998,11.0741152910044
"PA0442",6.84942728659226,6.62300857518197,6.91956841309547,6.56075665299111,6.66640472433763,6.74469965429245,7.3375371936192,6.8150778007657
"PA0443",11.5859156958973,10.9620311620059,11.6171290679696,11.5151865452033,11.5154998719108,10.6944410516901,11.6844315683616,11.2214914331762
"PA0444",12.3336846359101,11.5568074634966,12.4533069738854,12.1249117968193,12.338925837595,11.1835143451843,11.9068317525873,12.1137480635138
"PA0446",13.9693281414571,13.5090979019226,14.8493271343933,13.8191780924545,14.2172525098728,12.9157289484018,13.3110326895072,14.7873612925795
"PA0449",13.7277593846922,14.398717510023,14.3335811484249,13.3970085620874,13.736337235938,14.1671568829173,14.6952009129833,14.1385032278666
"PA0450",12.0996753210015,12.2792416938985,12.0491640985654,12.1056700789452,11.8806708620205,12.1075121209631,12.1567611902228,11.8882198634069
"PA0451",11.9968709954179,12.0354743724513,11.9511438831049,12.1603125629643,12.1777206542864,11.5960248719274,12.0520486699778,12.0729983473486
"PA0451a",11.1797856335878,11.0783847741501,11.2317217117324,11.2865159464394,11.190153503423,11.0802440972325,11.1691838579039,11.1515149320279
"PA0452",10.0660816101075,9.93818961419534,9.98553921637342,10.2840394821102,10.2192967794158,9.77349342940637,9.87973912828759,10.1067134458121
"PA0454",12.9521028535956,12.8983268927359,12.8573050530207,12.9789468911575,12.9405818391217,13.0770323016867,13.1374498518114,13.0480652950231
"PA0456",17.5731381071879,18.0066482367977,17.5139720252211,17.473643367703,17.5110857171478,18.6854542237478,18.5272417392504,17.8068166855936
"PA0457",12.0947516673,12.0278975561768,12.0850078443258,12.0753906109825,11.8687199139554,12.0545133757957,11.9268700699611,11.9800679796281
"PA0457.1",6.18090388315443,6.36124373977077,6.48418109382955,6.32042138847274,6.6166406768982,7.02325138840215,6.00202199358978,6.49129300982114
"PA0458",12.6324814919068,12.6229385707717,12.6366782552791,12.5702667137841,12.6932097190013,12.6388833862695,12.635135244549,12.554006634226
"PA0459",14.1851930611486,14.0827779210598,14.7403816194448,14.1771111692639,14.5439482298863,13.4627436510643,14.3373820418994,14.5426091235252
"PA0460",14.0377854413277,13.7915621362874,14.219214596136,14.0636712614933,14.408263618616,13.9586106287962,14.2355786289327,14.6478793023158
"PA0461",13.4760562104576,13.5763110634591,13.6450121551034,13.4116494412915,13.602800570474,13.5531825660589,13.7032463271756,13.7874235048802
"PA0462",13.6509121346705,13.3707673643433,13.9188032412301,13.7676972433515,13.8530404157804,13.3446514012981,13.4600740599701,13.8558102175382
"PA0466",10.2742470241744,10.1814067753183,9.90313215934523,11.0789542597737,11.4923198195738,12.4641780483368,11.4085464701489,12.5871106305032
"PA0467",12.2481344037096,12.2047151076058,12.0370155094744,12.771776271697,13.1728370648706,13.5647411579493,13.2686678321579,13.9748057559269
"PA0468",12.1759594050228,12.3650745238149,12.1231784883707,12.7325270185692,13.0442136492983,13.4128476622391,13.0813001771351,13.5031658667695
"PA0469",13.2154408874458,13.8524734093295,13.5416779801439,13.2257337548031,13.7561656237245,14.6210498715739,14.2425428749738,13.8885508370206
"PA0473",11.9293357112481,12.1552328343137,12.3002088458834,11.5337522716247,12.1655610484903,11.9316174272255,12.4761866434628,12.2371192125316
"PA0474",9.57288243352453,9.59747653165286,8.75138601582685,8.75720053750205,10.1089402843944,9.37312953591861,8.85250868235078,9.70145655394912
"PA0475",10.8435512857363,11.099882062476,11.06623461223,10.5826070950873,11.2792683350031,10.835606775969,11.0901493149712,11.1331067616625
"PA0476",11.7178596736672,11.7450546404178,11.5701273434859,11.5880574939117,12.01453240109,11.7223947665858,11.797583042722,11.7769052015487
"PA0477",10.6210323404408,10.6551531739561,10.539834469274,10.6397479504268,11.0284386344928,11.1033527436566,10.8282638922354,10.749056355063
"PA0478",10.2785963706539,10.2855554466014,10.3553482249563,10.1797728861269,10.5193178941063,10.4385957979637,10.2201296392232,10.2087030205885
"PA0479",11.1325200180541,11.392327450226,11.3323598297673,10.9984298688587,11.5463743577537,11.8906613897914,11.5978053084363,11.3449959445166
"PA0480",9.43740106043691,9.3855797763613,9.3028142889544,9.4285326447956,10.2603944304906,9.53674733899817,9.47019191036578,9.71142106525105
"PA0481",8.99696870671877,8.69394177203075,8.76784309932829,8.97990485116293,9.22003721858723,9.05554763639706,8.93785691958509,8.93577770069064
"PA0483",12.4706361069099,13.2959873691203,12.5822151935455,12.8582100034852,13.1472716465173,13.7017523337264,13.8250610538401,13.3033162055041
"PA0484",11.6797334533643,11.9425831815178,12.0859909017142,11.7838636138374,11.9668797541308,11.5559565222315,11.8584672853534,12.1887440769736
"PA0485",11.7600667027674,11.5608134998829,11.5970413424869,11.7876417010425,11.421626480297,11.5380253707117,11.0935303400904,11.4337047955277
"PA0486",12.7172154829063,13.1747809914454,12.9496676670617,12.5742093014122,12.642974184484,13.5607505780542,13.0281860668128,12.6952038494156
"PA0487",12.0626469009801,12.2673402758288,12.1938841993069,11.9386786208577,12.000518505948,12.4330812152514,12.2399652391064,12.0640867115978
"PA0488",9.8853729044613,10.0014735309612,9.78214141954364,10.0498596243834,9.97197795087248,9.96502079024448,9.47538766002264,9.6505737045179
"PA0489",10.8653996892338,10.3390270744619,10.467237100294,11.1604749166034,11.2247223536658,10.3385390729474,10.7360849766787,10.8855240620856
"PA0490",11.4078054066261,11.1271553722498,11.4847446281247,11.5551884323648,11.8614153819121,11.6008696939609,11.3482624787689,11.765955542312
"PA0491",10.6473342565109,10.9360488569195,10.6511912722523,10.6203865373896,10.8849359688835,11.1611958387846,10.9091593927556,10.484421464858
"PA0492",10.991290846671,12.0038222872319,11.1400348584561,10.756166126353,11.2637068408251,12.4042716519939,11.4877677001504,10.9390657781639
"PA0493",9.38387809320431,10.9360488569195,9.51246083066041,8.84407752681925,9.20108267946328,11.3046994340558,10.2628056883666,9.08130036507747
"PA0494",11.2824146665085,12.4710457683205,11.2399891316163,10.928967399249,11.4022143010031,13.2994935294319,12.0083864358659,11.0818144920391
"PA0495",11.7456110009081,12.9847281892315,11.9565288696654,11.4360325702321,11.758309677297,13.6481813213925,12.9320847065728,11.6767569821669
"PA0496",11.1913639554255,12.6055917610983,11.3340158314727,10.8305757248023,11.3753149972271,13.390038773704,12.1149521031077,11.0562496061446
"PA0497",5.08045504155084,5.68989769964933,5.15996719484028,5.12907482232503,5.03088059449902,5.98926816135575,5.40364885132448,5.11518613002093
"PA0499",8.93763416179407,9.12355688514629,8.78734613882859,8.72913541870047,9.42760904623606,9.52950158518285,9.12480318199775,9.15621045950162
"PA0502",12.7156127707225,13.1355347669878,13.1606418227232,12.7393707659559,12.7076580009126,13.3645253379293,13.3868745210239,12.7101826406554
"PA0503",12.2070903008678,12.6400792766604,12.5528897822721,12.1928723933511,12.1075414901211,12.8903726384647,12.7022762290953,12.0605845093815
"PA0505",12.8507951556961,13.6615518701398,12.5684478491687,12.971160340309,12.416322979281,13.8377604327632,13.3518360327725,13.0490474524193
"PA0506",15.2352570666452,15.9014296510913,15.6319493199766,15.2077915048905,14.8258557455177,14.636256929387,14.3663198046731,14.9769200858377
"PA0507",12.7814392170113,12.4242644608683,12.3435997614378,12.2550486462057,13.6671760433353,12.0982421788805,12.5311384777901,13.265620660033
"PA0508",13.4227835377391,13.6133062162777,13.5916768318136,13.4638207623131,13.0339306893946,12.8470473546773,12.6331038784845,13.0720343717269
"PA0515",10.9939379535604,10.9383603321521,10.7863627209947,11.1818787057749,11.1406056924737,10.7805429754915,10.6651407800505,11.0764293692346
"PA0521",9.43934570935228,9.00198856592773,9.27086896189576,9.86333080415703,9.6414941832596,8.5787970642897,9.25138603028864,9.15035901189955
"PA0522",8.78682106975778,8.26236124343307,8.38369426329343,9.03185903335525,8.80513104650229,8.14920113613828,8.31613761722253,8.44108125172866
"PA0525",12.12011252982,12.221260984524,12.162230643772,12.9889905743911,11.6532477605396,11.9997551477262,11.9339596896389,11.6032355739372
"PA0526",9.98987512586753,10.0335459103389,10.3499013314107,10.4629415229262,9.90499212127972,10.2514142553674,9.79502770811486,9.5718083300051
"PA0528",11.3490587843575,11.4179510684802,11.1908775656258,11.302976710738,11.660197891016,11.4097989502014,11.6629733447535,11.6255300659884
"PA0529",12.5523688956032,13.5098751326717,12.675727684663,12.3526427840143,12.5498177535329,13.9977069154034,13.2724015199424,12.6616926310966
"PA0530",12.5606502911331,13.4090456300052,12.4819696679497,12.3612883220774,12.5460706180761,13.7560445585821,13.2342397232209,12.3791605190958
"PA0531",12.212498215617,12.6946484227667,12.2071972252193,12.2818153347882,11.7935034142898,12.4272482536428,12.4884376529119,11.8838226588537
