"Gene","Locus_Tag","logFC","adj.P.Val"
"opgG","PA5078",-0.160629931627921,0.498974724894604
"fhp","PA2664",0.14246178277579,0.49908515946647
"PA5122","PA5122",0.253921934470991,0.499104904839442
"PA2596","PA2596",0.158850156921827,0.499104904839442
"PA0550","PA0550",0.194710338330839,0.499826473630789
"PA1346","PA1346",0.159709761204456,0.500184324919583
"PA0147","PA0147",-0.153687832632596,0.500364119055133
"PA0179","PA0179",0.18772107560411,0.501075662390657
"nmoA","PA4202",0.141207290037074,0.501350104792895
"PA3089","PA3089",0.171425600160116,0.50165880674932
"arnD","PA3555",0.155784198018645,0.501795644489821
"PA0034","PA0034",0.195624318835839,0.501973471659024
"PA4030","PA4030",-0.166568580292147,0.501973471659024
"eutC","PA4025",-0.174178390444053,0.502467222254727
"odsB","PA2078",-0.15305023724993,0.50247212998263
"PA4165","PA4165",0.156561048188776,0.503497279984175
"fda","PA0555",-0.148300982843754,0.503497279984175
"PA1265","PA1265",-0.205287556810244,0.503999434722749
"rnk","PA5274",0.190260243698475,0.503999434722749
"bfmS","PA4102",-0.148885715842245,0.505983696793898
"kdpC","PA1635",0.144171520624007,0.506561860376472
"PA5474","PA5474",0.193113237704932,0.507145034058785
"PA4059","PA4059",0.165335117473872,0.507530391639574
"PA2330","PA2330",0.154750310411529,0.507891715541526
"spcS","PA3842",0.154020751463193,0.507891715541526
"PA0436","PA0436",-0.152044886802665,0.507891715541526
"pslF","PA2236",0.184637612458546,0.508293273744116
"PA0741","PA0741",0.174659098120089,0.508969093964338
"PA4384","PA4384",0.170316277292758,0.508969093964338
"PA4791","PA4791",0.163742440278495,0.508969093964338
"PA0213","PA0213",0.256899119155802,0.509442946472228
"PA2660","PA2660",-0.174512257746787,0.509934035591089
"cbcW","PA5377",0.139568502087986,0.509934035591089
"exsA","PA1713",-0.150975798038121,0.510184636907903
"PA0278","PA0278",-0.150861824211252,0.510443585100266
"PA1138","PA1138",-0.157824813039143,0.510446885427695
"PA1050","PA1050",0.130769051960641,0.511120225072212
"PA1225","PA1225",0.19590873758071,0.512117457489245
"PA0703","PA0703",-0.148680071361092,0.512147159032349
"folB","PA0582",0.212339765996334,0.512187379001456
"PA1873","PA1873",0.176141451879104,0.51283640017491
"rhlR","PA3477",-0.150835178131273,0.51283640017491
"PA3426","PA3426",0.143148275465462,0.51283640017491
"cntM","PA4835",0.162050931282967,0.512926087306161
"fabY","PA5174",0.188872012963161,0.513285506966012
"PA1655","PA1655",0.171372227296087,0.513506397239551
"PA5529","PA5529",0.158733601746712,0.513506397239551
"siaA","PA0172",-0.15091048266266,0.513854353384455
"PA3282","PA3282",-0.146245259625424,0.514133615282881
"PA0334","PA0334",0.184468728939878,0.514549638179225
"PA1125","PA1125",0.135173727490939,0.515686590575945
"PA3411","PA3411",0.154187507743003,0.516181570597291
"amiC","PA3364",-0.153578179476899,0.516280672114031
"PA1616","PA1616",0.186919302547238,0.516444441959243
"lpd3","PA4829",0.166273569264094,0.517436605920517
"cheZ","PA1457",-0.17759426273689,0.517685706935204
"PA3493","PA3493",-0.164754891032395,0.517685706935204
"glpK","PA3582",0.163121468615349,0.517685706935204
"PA1737","PA1737",-0.169610715699247,0.517758475392181
"PA0028","PA0028",-0.180433742430248,0.517769779846189
"trpD","PA0650",0.159136494938284,0.517811009519047
"PA1365","PA1365",-0.171103757922087,0.519899318860689
"PA0664","PA0664",0.155021695270813,0.520153788651108
"PA4800","PA4800",0.206212655165617,0.521455052239484
"exaB","PA1983",0.150050154961819,0.521455052239484
"eat","PA4023",-0.188125550344538,0.522596317196378
"icd","PA2623",0.177351947788162,0.52282168585042
"ig_432","ig_432",0.199233330724072,0.52336852593537
"xcpY","PA3096",-0.165107419479241,0.52594657602493
"PA5486","PA5486",0.175166498926443,0.525954553275335
"PA2438","PA2438",-0.157239492224025,0.526196679391396
"PA3091","PA3091",0.157090428205512,0.526631692024003
"dnaQ","PA1816",-0.133799818655707,0.527333152079247
"PA2722","PA2722",-0.167864525009416,0.527691087743268
"PA2471","PA2471",-0.149995317576973,0.527691087743268
"PA4478","PA4478",-0.149799746763126,0.527691087743268
"PA1604","PA1604",0.142632728555641,0.527691087743268
"oprE","PA0291",-0.182324140853062,0.527836438311045
"braZ","PA1971",-0.207388742246171,0.528179841542362
"sahH","PA0432",0.313687207705519,0.528274939185447
"PA0853","PA0853",-0.159989940123964,0.528531097514893
"PA1621","PA1621",0.169147826106754,0.528860878150148
"PA3342","PA3342",0.18885816159671,0.529569085455192
"algW","PA4446",0.207556872565463,0.529860939652622
"PA4312","PA4312",0.143526444508056,0.530885028803528
"aruH","PA4976",0.200390308327933,0.530905085274626
"mexQ","PA3522",0.161091627649357,0.530905085274626
"PA2285","PA2285",-0.16722435859865,0.53124473631065
"agtR","PA0601",0.183131828580791,0.531694016025805
"rluC","PA2975",0.179748098158916,0.53202390305342
"PA5027","PA5027",0.213557583973186,0.532682028242895
"PA3961","PA3961",0.138315810006214,0.532682028242895
"PA1160","PA1160",-0.148496342670133,0.533178222431588
"PA3277","PA3277",0.209881548305869,0.534187358680763
"PA1560","PA1560",0.167748172936528,0.534340874625805
"PA1147","PA1147",0.197787686745885,0.534576451482895
"mltF","PA3764",-0.141074137193424,0.535647924817201
"PA0207","PA0207",-0.171244100050259,0.537147460433178
"PA4339","PA4339",0.164382572616648,0.537147460433178
"narX","PA3878",-0.15999215532602,0.537147460433178
"PA0547","PA0547",-0.167258771198195,0.538361383542054
"PA2428","PA2428",0.189480623630873,0.538468336380898
"PA0313","PA0313",0.134761583844164,0.541078895715465
"PA3489","PA3489",0.157681319906455,0.541090126650387
"PA3234","PA3234",-0.163387417784621,0.542261559586233
"PA1888","PA1888",0.140417799571986,0.542758525222769
"PA1231","PA1231",0.152093334966699,0.543248848748198
"PA3578","PA3578",0.13514396984321,0.543327530522059
"PA3184","PA3184",0.149656825587299,0.543428548580839
"bphO","PA4116",0.144325852000192,0.54418061409003
"pelB","PA3063",0.191612787202342,0.544800976400409
"fabG","PA2967",0.164099625807427,0.545251093244869
"PA0754","PA0754",-0.143222760214524,0.545251093244869
"PA0990","PA0990",0.132822511689784,0.545251093244869
"PA4603","PA4603",-0.148849913189324,0.545508600036023
"PA0878","PA0878",0.176460230733386,0.546953879314579
"PA4294","PA4294",0.171443822424934,0.547228175720702
"PA1594","PA1594",0.146323583009795,0.547228175720702
"PA2440","PA2440",-0.172225283907877,0.547514274356873
"PA2145","PA2145",0.14550871698395,0.547956593154512
"pcr2","PA1700",0.136694016440614,0.547956593154512
"PA2125","PA2125",-0.159566622842491,0.54912485514882
"PA2087","PA2087",-0.150114834951258,0.549776886069664
"dppD","PA4505",-0.123127870083851,0.549894347820141
"foxI","PA2468",0.135923265549328,0.550153811739401
"atuA","PA2886",0.155328342891024,0.550916085124904
"tauD","PA3935",-0.213284332794728,0.551827288650537
"PA1732","PA1732",-0.152368753519569,0.551827288650537
"PA4899","PA4899",0.191656900153062,0.552123224338635
"PA1506","PA1506",0.159944864591401,0.552123224338635
"femI","PA1912",-0.135599802007483,0.552123224338635
"PA0781","PA0781",-0.130277376124362,0.552123224338635
"PA0916","PA0916",0.147179934531863,0.552236379341927
"wbpW","PA5452",-0.211823452442635,0.552411606608337
"PA2328","PA2328",-0.140862221094455,0.553057685003325
"PA3004","PA3004",0.165441687452605,0.553711257300296
"pdxH","PA1049",0.159564910070745,0.553711257300296
"PA5492","PA5492",-0.153711461346768,0.553711257300296
"PA4886","PA4886",-0.205718882052061,0.555118847542697
"PA1680","PA1680",0.164409710927898,0.555118847542697
"PA2958","PA2958",0.13922015174101,0.555118847542697
"PA2837","PA2837",0.215538074608955,0.555739052758906
"PA4610","PA4610",-0.20526513742711,0.555739052758906
"PA0787","PA0787",0.149510865660584,0.555739052758906
"PA4804","PA4804",0.137188466661112,0.555739052758906
"PA2261","PA2261",0.136225295229596,0.555739052758906
"acoB","PA4151",0.133442811112829,0.555739052758906
"trmU","PA2626",0.129836521156019,0.555739052758906
"PA3939","PA3939",0.140743651325467,0.555748782522849
"PA1792","PA1792",-0.137492522286315,0.555910452766615
"PA4974","PA4974",-0.13331477693819,0.556502281480053
"PA0827","PA0827",-0.208903416258384,0.559397999151379
"PA5244","PA5244",-0.12771407298828,0.559397999151379
"PA1914","PA1914",0.183432019713251,0.559417704383097
"PA2049","PA2049",-0.142159811752848,0.559417704383097
"PA1924","PA1924",-0.134963779291482,0.560143285898873
"PA4088","PA4088",-0.155142912035446,0.560568117754786
"ig_653","ig_653",-0.141994568716655,0.560568117754786
"vfr","PA0652",0.133475951160885,0.560715129451214
"PA2430","PA2430",0.129705690653203,0.561381807306996
"PA2864","PA2864",0.160593379922897,0.561647321832992
"epd","PA0551",-0.155837529690186,0.561647321832992
"PA2143","PA2143",0.233900198477659,0.562215554878346
"PA4148","PA4148",0.163867863689594,0.562566017252126
"PA1168","PA1168",-0.15453939186996,0.56365212998369
"pilM","PA5044",-0.120135228683439,0.563685724401086
"PA4621","PA4621",-0.219843142050574,0.56389790483687
"yfiR","PA1121",0.150899073133876,0.564303263769968
"PA2108","PA2108",-0.138600814031358,0.564303263769968
"PA2820","PA2820",0.141937962189208,0.565223209425404
"PA4342","PA4342",0.135015245646966,0.566059596236892
"xcpP","PA3104",0.138370256517914,0.566877940847579
"PA2600","PA2600",-0.190486493418214,0.567116236286598
"PA3122","PA3122",-0.152652672147028,0.567540114295904
"PA0713","PA0713",-0.132730641171311,0.56796798346624
"PA0569","PA0569",-0.131321482949776,0.56796798346624
"PA2431","PA2431",0.139046461491556,0.568389133295636
"nirQ","PA0520",-0.123244008903696,0.568389133295636
"wzz2","PA0938",-0.134716297074187,0.568977124961155
"PA2793","PA2793",0.165167447145341,0.56906600860478
"tsaP","PA0020",-0.166813568169931,0.569253399113404
"PA1908","PA1908",-0.130781579887065,0.569253399113404
"PA3241","PA3241",0.169064387447518,0.569521626728666
"PA4155","PA4155",0.130382406533549,0.570009482559736
"pcaB","PA0230",0.162435296139551,0.571313432545411
"thrS","PA2744",0.142608229498999,0.573378930754581
"PA1736","PA1736",0.12894802793963,0.574593106596556
"bamI","PA2782",0.13394067087304,0.574595711879737
"PA0054","PA0054",-0.142340233839698,0.574805815311219
"PA2603","PA2603",-0.131580187053541,0.575113544915384
"gcvP1","PA5213",0.175243154825864,0.577529657860498
"PA3594","PA3594",0.164278027012094,0.577529657860498
"PA1109","PA1109",0.131732478716282,0.577822172371555
"plsX","PA2969",0.171339128352152,0.579282235588068
"PA2547","PA2547",0.118329932269734,0.580134724677972
"PA3860","PA3860",-0.168758000053121,0.580449821629962
"PA2168","PA2168",0.156268382667219,0.581607740257684
"PA4183","PA4183",0.140019512414051,0.582585132699879
"PA0306","PA0306",0.127731955801955,0.582585132699879
"oxyR","PA5344",-0.15177352791343,0.583585823434831
"minC","PA3243",0.160101888386118,0.584211142431379
"PA1489","PA1489",0.140089153789424,0.584958084556998
"PA1132","PA1132",0.143729091263298,0.588227466507289
"PA3358","PA3358",0.218046908349656,0.588700936789938
"wspA","PA3708",-0.127264361088561,0.590002522564713
"PA1835","PA1835",-0.164978140815419,0.59008165484272
"ubiE","PA5063",0.137774318334738,0.59008165484272
"PA4785","PA4785",0.122301924759234,0.59008165484272
"PA3284","PA3284",0.121061724013039,0.59008165484272
"PA2918","PA2918",-0.130449126516248,0.590499800639464
"hsiC3","PA2366",-0.220881793966141,0.590514697286264
"PA4766","PA4766",0.175358812729406,0.592337409965471
"PA3631","PA3631",-0.123213507791331,0.592337409965471
"PA2353","PA2353",0.147886746103877,0.592863126103285
"opuCB","PA3890",-0.152962000164393,0.593909495784397
"PA3355","PA3355",0.117833938758651,0.596001804791538
"ig_864","ig_864",0.117642172330562,0.596001804791538
"dctQ","PA5168",0.13298306742266,0.596894805021011
"PA1022","PA1022",-0.134889819809027,0.598206647810505
"rplC","PA4263",0.143353028401368,0.600173216531361
"PA4978","PA4978",0.12039907725025,0.600477995354466
"PA3415","PA3415",0.173435192399311,0.600512003244565
"PA4078","PA4078",0.132400387342781,0.601126495774314
"PA3849","PA3849",-0.16486655060744,0.601192521797871
"PA0142","PA0142",-0.147228910137703,0.601192521797871
"uvrD","PA5443",0.116315974493959,0.601192521797871
"PA2169","PA2169",-0.215941767933571,0.601237491952112
"PA1236","PA1236",0.171769608641459,0.601237491952112
"PA2882","PA2882",0.140627262048193,0.601237491952112
"PA1345","PA1345",0.118565822590476,0.601237491952112
"glpQ","PA0347",-0.141852629140001,0.602343206415711
"leuA","PA3792",0.200440018960392,0.602962244566162
"PA2298","PA2298",-0.143492037459199,0.6032714138781
"PA1186","PA1186",0.135042690401836,0.603627685638947
"wapR","PA5000",-0.128134742620121,0.603627685638947
"trxB1","PA2616",0.123292745667873,0.604793547090062
"PA4594","PA4594",-0.156409033231402,0.605158281907213
"PA3768","PA3768",-0.136323114648282,0.60563336791013
"PA0618","PA0618",0.179329916547847,0.605796935789212
"PA1137","PA1137",0.144944423091145,0.605796935789212
"PA5093","PA5093",-0.130719095638714,0.605796935789212
"PA2174","PA2174",0.126483569688899,0.605796935789212
"PA1537","PA1537",0.120863502020354,0.605796935789212
"PA1915","PA1915",0.140293203709746,0.606038641203255
"PA4348","PA4348",0.153810339032365,0.606347485100264
"PA0160","PA0160",0.158222335278217,0.606773522255564
"PA2672","PA2672",-0.144301564890857,0.607181276134343
"pslE","PA2235",0.118830215765235,0.607181276134343
"PA3372","PA3372",0.127095793440785,0.60749572228011
"PA2671","PA2671",-0.113287326790415,0.608265600118762
"kdpE","PA1637",-0.155278630085191,0.609453254879521
"PA4198","PA4198",0.151129448929836,0.609453254879521
"PA2841","PA2841",0.125155022150729,0.610155082375014
"ig_292","ig_292",0.152237999078872,0.610838698252891
"rcpC","PA4305",0.152008401787499,0.611200295101185
"PA0744","PA0744",-0.13359821131513,0.611200295101185
"fliO","PA1445",-0.17066268904182,0.612174676261952
"PA4135","PA4135",-0.120204754125272,0.612413298411502
"PA1062","PA1062",-0.142793180637904,0.614041538613885
"gtdA","PA2470",0.126893867716698,0.615115066851884
"PA0621","PA0621",-0.22097510819737,0.618549002717083
"PA1827","PA1827",0.124793281773996,0.618549002717083
"PA2898","PA2898",0.119978119198324,0.618549002717083
"PA3723","PA3723",-0.173244297268133,0.618571027375232
"PA1929","PA1929",0.14007999657575,0.6185764594418
"PA1142","PA1142",0.155347375068641,0.618973603221062
"PA1191","PA1191",-0.123502737269123,0.618973603221062
"PA3232","PA3232",0.140468208511352,0.619091967060937
"pilG","PA0408",0.163790305477609,0.62006567536463
"PA0620","PA0620",0.222644967786041,0.620236181499411
"morA","PA4601",-0.122925238851189,0.620236181499411
"PA3462","PA3462",0.111424760945265,0.62228814204616
"pvdH","PA2413",-0.196078859193928,0.622777775844245
"PA3196","PA3196",0.123268196205758,0.623217179668974
"xerD","PA3738",0.130954467963181,0.623311620171714
"PA0189","PA0189",0.124630939514585,0.623783149711279
"PA0894","PA0894",0.154502998175084,0.626133662270689
"pra","PA4590",-0.160370648807793,0.627457278001076
"ampDh2","PA5485",0.121134128410923,0.627473832795202
"PA4069","PA4069",-0.14528863652869,0.628339208758653
"fabA","PA1610",0.143193261434483,0.628339208758653
"xcpR","PA3103",0.141261302928073,0.628339208758653
"PA4821","PA4821",0.135594487213175,0.628339208758653
"PA3459","PA3459",0.132064429387964,0.628339208758653
"PA0819","PA0819",0.110974426761181,0.629041221259563
"fruK","PA3561",-0.120444837887591,0.629215184884797
"phnE","PA3382",-0.137914978571249,0.629467928506462
"PA5444","PA5444",-0.118737750814052,0.62950560392325
"pmbA","PA4472",-0.148873437454384,0.630594173248108
"rocsS2","PA3044",0.117992834714467,0.630594173248108
"PA1224","PA1224",0.153977241815945,0.630930225959782
"PA5475","PA5475",0.128474087372641,0.63112096248896
"ig_125","ig_125",-0.121529653539714,0.631567930450875
"PA4029","PA4029",0.123483802180324,0.632818832115829
"fecR","PA3900",-0.115739450784303,0.633008583453502
"PA2190","PA2190",-0.14257977110255,0.633168579558718
"PA5544","PA5544",-0.106227054576827,0.633725078907461
"PA0730","PA0730",-0.158076974374278,0.636601265006327
"PA0587","PA0587",-0.115249737754111,0.636601265006327
"PA2085","PA2085",0.126567990759443,0.636731061576492
"PA1407","PA1407",-0.147185641621597,0.638526724752539
"PA4343","PA4343",0.134144338108535,0.638526724752539
"tig","PA1800",-0.12128368457153,0.638526724752539
"ptpA","PA2978",-0.110959716232276,0.638526724752539
"PA2289","PA2289",-0.105324554144464,0.638526724752539
"selB","PA4807",-0.104150552963432,0.638526724752539
"czcB","PA2521",0.149532139467854,0.638800545496542
"glgB","PA2153",0.212614102879179,0.63883191318491
"gapN","PA2323",0.114914483649285,0.63883191318491
"PA4070","PA4070",0.123225669174634,0.63883461422521
"PA3420","PA3420",0.104494694796828,0.638887126608355
"PA2163","PA2163",-0.166058461301968,0.639611119774922
"pslN","PA2244",0.14959418571712,0.639611119774922
"pslK","PA2241",0.13667671903496,0.639611119774922
"ercS'","PA1976",-0.12730937691577,0.639611119774922
"hemN","PA1546",0.126476865809267,0.639611119774922
"PA1797","PA1797",-0.108409997267688,0.639611119774922
"rhlB","PA3478",-0.139027685201154,0.640280834077355
"modB","PA1862",0.120344942253062,0.641530816016722
"PA0790","PA0790",0.161231936935912,0.641842750005871
"cpg2","PA2787",0.102334889150808,0.642209614759765
"PA3856","PA3856",0.123030956082682,0.642752848553262
"holD","PA4679",-0.155505606571306,0.642987510601962
"PA2797","PA2797",-0.124541854884202,0.642987510601962
"flgD","PA1079",-0.119975222883036,0.642987510601962
"rbsR","PA1949",0.119953148613338,0.642987510601962
"PA1943","PA1943",-0.10730160943943,0.642987510601962
"PA2072","PA2072",0.126997515875172,0.643146464591822
"PA4174","PA4174",-0.114796334153882,0.643146464591822
"PA1348","PA1348",0.115440797998819,0.643224888819533
"czcA","PA2520",-0.110907355891596,0.643224888819533
"PA3460","PA3460",-0.175387189301686,0.643310653163452
"PA2116","PA2116",-0.144715397963644,0.644687482334525
"PA5548","PA5548",-0.111537218876821,0.644687482334525
"PA0526","PA0526",0.168268279440403,0.645452237085712
"PA5104","PA5104",0.123044703384346,0.646384473017915
"pcaT","PA0229",-0.108272095802098,0.646384473017915
"PA5535","PA5535",0.128259180473814,0.646949740600532
"pmrA","PA4776",0.116232015721969,0.6474074870078
"PA0629","PA0629",0.208993124394711,0.65140477338541
"PA0776","PA0776",-0.143319021915688,0.65140477338541
"PA2764","PA2764",0.117292773237854,0.65140477338541
"nrdG","PA1919",0.142083408715032,0.652828164574113
"PA2817","PA2817",-0.116589570206662,0.652884735685736
"PA0929","PA0929",-0.107873644226684,0.652884735685736
"pqqD","PA1988",0.114638061686601,0.653087761997206
"cupA2","PA2129",0.107898487824773,0.653962897020574
"PA3128","PA3128",0.155321609389553,0.655413372501612
"narL","PA3879",-0.147494937618488,0.65563976677852
"PA3455","PA3455",0.11115416718167,0.656602084873505
"PA0859","PA0859",0.133256585757349,0.656638379360377
"PA0615","PA0615",0.152778047305898,0.657346009135355
"PA4438","PA4438",0.123434473092449,0.658085623454687
"PA0459","PA0459",0.128969157050962,0.658653447658905
"PA0731","PA0731",0.113659314009464,0.658811471520266
"phnW","PA1310",-0.0970800544636932,0.659120697057542
"nirF","PA0516",-0.131724074604908,0.660537229587794
"PA5254","PA5254",0.104002684018051,0.660537229587794
"PA2331","PA2331",-0.200504845587922,0.660592017665709
"PA3119","PA3119",0.100834043763886,0.661086678051998
"PA2355","PA2355",0.119780166757018,0.66134138888469
"pipA","PA0285",0.109782667897793,0.66134138888469
"PA4134","PA4134",-0.175730092648186,0.66255790408769
"mmsB","PA3569",-0.122246055055593,0.663723066091613
"lolE","PA2988",0.109060559492819,0.663723066091613
"PA4514","PA4514",-0.101234046169383,0.663723066091613
"agtB","PA0604",-0.121492601826248,0.664159329905839
"lipC","PA4813",0.116935114661055,0.664211998900331
"PA1850","PA1850",0.150950442564355,0.664282150006027
"sppC","PA2060",0.135111927146807,0.664710500325067
"PA0699","PA0699",-0.106148384972148,0.664710500325067
"Pae_or","Pae_or",0.129979411337185,0.66520165101668
"PA2550","PA2550",0.143291544265487,0.665530542106803
"dnaB","PA4931",0.173033347838057,0.666976198094266
"PA4681","PA4681",0.121835123484424,0.667168034949779
"PA3444","PA3444",-0.274458252071437,0.667328640644455
"PA2415","PA2415",0.126270434315647,0.667328640644455
"PA5414","PA5414",-0.113056128332895,0.668401499511211
"PA2592","PA2592",0.107787114768501,0.668686139560959
"hxcY","PA0683",0.137258943179636,0.668757572751829
"PA2874","PA2874",-0.0930876434127956,0.668757572751829
"PA1169","PA1169",0.123899057722242,0.668843870427347
"PA4907","PA4907",-0.121221800904867,0.668891097226402
"souR","PA4184",0.0950908264491441,0.669277610028168
"PA2473","PA2473",0.112166156146912,0.669437360076702
"PA0421","PA0421",-0.0962352766887187,0.670601528917282
"PA5357","PA5357",0.107199359649394,0.671825916361173
"PA2294","PA2294",-0.119861301576854,0.671895380930734
"PA1367","PA1367",0.110885872421826,0.671895380930734
"ospR","PA2825",0.115443690984232,0.672332421035512
"PA2043","PA2043",-0.143275376396293,0.672405409106423
"PA4870","PA4870",0.128986123634878,0.672405409106423
"PA0530","PA0530",0.124852613335273,0.672405409106423
"fha1","PA0081",0.101732031021093,0.672405409106423
"PA4645","PA4645",-0.126786711595236,0.673275951069949
"PA5460","PA5460",-0.152993251702368,0.673460627399529
"PA3465","PA3465",-0.13094478533737,0.673460627399529
"lpxO1","PA4512",0.103185046475943,0.673460627399529
"hxcQ","PA0685",0.110532750339296,0.675570492875615
"femR","PA1911",-0.110880247218522,0.676228657851147
"PA4017","PA4017",0.101512490900516,0.676228657851147
"PA4474","PA4474",-0.0903688938356044,0.676228657851147
"PA5205","PA5205",0.0987623324908076,0.677845378750319
"PA0173","PA0173",0.112508378747207,0.678436753508117
"pcaD","PA0231",-0.133851557763347,0.679899781155935
"sppB","PA2059",-0.105246696822442,0.679899781155935
"PA1923","PA1923",-0.0977504694248488,0.679899781155935
"PA5521","PA5521",-0.0884244511707539,0.679899781155935
"pelE","PA3060",-0.108095671407479,0.680212716533162
"PA2307","PA2307",-0.138819492298115,0.680425007482893
"PA0048","PA0048",0.108876712320333,0.680425007482893
"PA3084","PA3084",-0.114332558560395,0.68068380948004
"PA1893","PA1893",-0.124280211512133,0.680852931284634
"PA1731","PA1731",0.100119103486734,0.681125101906652
"PA3739","PA3739",-0.101101524674597,0.682505307035159
"PA3025","PA3025",-0.0960551395785227,0.6826320873618
"PA3140","PA3140",-0.104658317861785,0.683182222087896
"PA4735","PA4735",0.103291363943018,0.684708414860926
"napA","PA1174",0.113766185851239,0.685032952225146
"PA0239","PA0239",0.0918639345869221,0.68506794478839
"PA1039","PA1039",-0.0898711725900077,0.685959566100837
"PA2699","PA2699",0.097667670506,0.686357152840898
"PA0658","PA0658",0.0937544745782164,0.687175806384388
"PA0394","PA0394",0.133706179426176,0.687401323948811
"PA5136","PA5136",0.131277700665462,0.68908203037716
"pqqH","PA1990",0.0965097924177107,0.689182961813903
"PA4849","PA4849",-0.11912019344379,0.689336827516546
"PA4338","PA4338",0.114109944746563,0.689768080957029
"plpD","PA3339",-0.0933652571349803,0.689768080957029
"PA1131","PA1131",-0.0952157269142702,0.689832763665368
"PA4697","PA4697",0.0924461437141035,0.689832763665368
"PA2062","PA2062",-0.112516230360639,0.689931716516334
"PA2134","PA2134",-0.118798060647147,0.690285708488932
"PA2308","PA2308",-0.114801060744596,0.692300838902823
"PA1488","PA1488",0.104123989445241,0.693083057866824
"PA2833","PA2833",0.0896106149502742,0.693894795437564
"PA4658","PA4658",-0.153633721333413,0.694717039328647
"PA1293","PA1293",-0.0995092660400019,0.694717039328647
"PA0107","PA0107",-0.0911960810752368,0.694717039328647
"PA0695","PA0695",-0.116426445401712,0.69511570144142
"PA0167","PA0167",0.152980587480078,0.69666536876491
"hsiB3","PA2365",0.131991831780835,0.69666536876491
"icp","PA0778",-0.124507964642688,0.69666536876491
"narI","PA3872",0.110197279535547,0.69666536876491
"PA4737","PA4737",-0.0998272851502717,0.69666536876491
"PA1415","PA1415",0.0963446097900431,0.69666536876491
"PA1784","PA1784",-0.105231405281587,0.697159699479514
"PA2188","PA2188",0.100494467798816,0.697159699479514
"atoB","PA2001",-0.0983871852952953,0.697159699479514
"acsB","PA4733",0.0922212397455096,0.697159699479514
"PA5179","PA5179",0.0920643481003984,0.697159699479514
"PA1751","PA1751",0.0909758171706283,0.697159699479514
"PA5095","PA5095",0.0876061063010911,0.697159699479514
"cupB4","PA4083",-0.133165576193468,0.698479418985148
"PA3200","PA3200",0.103913812883178,0.698479418985148
"PA2990","PA2990",0.0989901797566368,0.698836124043237
"PA5431","PA5431",0.120005470065708,0.700457565430054
"PA3401","PA3401",-0.097124139481306,0.700777707310271
"PA0477","PA0477",0.0991388275854606,0.701510287315285
"phnC","PA3384",-0.096180993170361,0.701533566226919
"hacB","PA0305",-0.0928902475533873,0.701869573972915
"PA2042","PA2042",-0.124468442022125,0.702147949026811
"PA1127","PA1127",0.0851634470155913,0.702147949026811
"PA4589","PA4589",-0.100771710682817,0.703020933515941
"PA1631","PA1631",0.107478998157261,0.703933267023013
"PA4095","PA4095",-0.127794683949288,0.704435294680387
"aprA","PA1249",-0.198852920611284,0.705299485133836
"PA5099","PA5099",-0.137760309625987,0.705299485133836
"PA4677","PA4677",0.127367321168717,0.705299485133836
"PA2318","PA2318",-0.105058853492684,0.706124828412639
"nirM","PA0518",-0.14614369232155,0.707197545749345
"pcr1","PA1699",-0.130207092209271,0.707197545749345
"cupE3","PA4650",-0.109463276439303,0.707197545749345
"narJ","PA3873",0.10426043149569,0.707197545749345
"ampC","PA4110",0.113973282888199,0.707245551801081
"PA1399","PA1399",0.112354895135237,0.707363515537796
"PA3710","PA3710",-0.103627637933503,0.707441254830804
"PA4712","PA4712",0.0987212046031405,0.707441254830804
"PA3076","PA3076",-0.105588198284577,0.708877456730192
"PA2941","PA2941",0.102738395867001,0.709003366069927
"pslH","PA2238",-0.0933331413862319,0.710108994690617
"PA2158","PA2158",0.14602217478553,0.71030436875804
"nosD","PA3393",0.105688793166951,0.710920894696031
"PA3445","PA3445",-0.227054046138128,0.711148573792369
"PA2949","PA2949",-0.1007303702267,0.711148573792369
"liuE","PA2011",-0.110024956622965,0.711440182083081
"PA2542","PA2542",-0.10072558354388,0.711440182083081
"agtS","PA0600",0.0888892557933478,0.711440182083081
"PA2939","PA2939",-0.16075153031412,0.712131893638511
"ig_367","ig_367",-0.0947113065665377,0.712131893638511
"PA0246","PA0246",0.087361140166446,0.712394134582438
"PA2595","PA2595",-0.110406049485672,0.713193215212549
"PA0164","PA0164",0.105279550594263,0.713193215212549
"napF","PA1176",0.145087083451471,0.714848446328566
"PA1764","PA1764",0.125782478745908,0.714848446328566
"PA3321","PA3321",-0.099715080923684,0.714848446328566
"PA0811","PA0811",0.0981346934801075,0.714848446328566
"PA0935","PA0935",0.0897214985469095,0.714848446328566
"algE","PA3544",0.100697947316257,0.715929647361124
"magA","PA4492",0.0908015176438726,0.71713835089598
"PA0174","PA0174",0.099611751383577,0.717208303672685
"PA4883","PA4883",-0.0977615096840427,0.717795419283072
"PA0113","PA0113",0.0957153393921666,0.717801067144625
"PA2063","PA2063",0.0946037653705307,0.717898754794845
"arnA","PA3554",-0.0894310346817884,0.717898754794845
"PA0467","PA0467",0.0831910094450734,0.717898754794845
"fdnH","PA4811",-0.0920131489853486,0.718221819798058
"PA5023","PA5023",-0.0877031152155308,0.718221819798058
"poxB","PA5297",0.084152477379885,0.718221819798058
"PA0821","PA0821",0.0811661363402374,0.718221819798058
"PA1891","PA1891",0.107927510721587,0.718234200216252
"rnhA","PA1815",0.0846831931253407,0.719118478247182
