"","GSM252496","GSM252501","GSM252505","GSM252506","GSM252507","GSM252508","GSM252559","GSM252560","GSM252561","GSM252562"
"PA5250_at",5.26514466079534,4.76330764742567,5.17233562306926,3.61634336242268,3.92668537044393,4.01769081505082,4.00151832086013,4.29649328961327,4.19876288209539,4.29588773838446
"PA5251_at",4.05162770468978,3.8038393534091,3.53925902426387,3.05449537087268,3.06756881031724,3.415448041577,3.44561065734819,3.35493623605206,3.28444466841233,3.44844359942534
"PA5252_at",3.90627440204571,4.41001572315414,4.45233992385315,4.23311227223877,4.51880614001923,4.14465708151347,3.11199164243716,3.38470421130577,3.32571425179855,3.40408801110377
"PA5253_algP_at",7.48756721804991,7.55805214671673,7.51103844818288,8.6086959477899,8.70832927524489,8.3598975799961,9.22548333849597,9.45268008995772,9.50597727069077,9.54642745506861
"PA5254_at",5.0850695541261,5.12815065206005,4.90697256269243,4.94229726743648,5.30728703846853,5.18261651502772,5.07451074145582,5.09821029599456,5.51765037126531,5.21929629475059
"PA5255_algQ_at",4.65151231056891,4.36941756950426,4.95167769572254,6.52283683948923,6.60277025899614,6.51510818611878,7.61567555600076,7.26912177324274,7.3838134970023,7.29102628020037
"PA5256_dsbH_at",2.52677850407705,2.6616458890603,2.82939322994303,2.41263544771026,3.01673136610011,3.28316412120089,2.05872613300708,1.96921221014358,2.2428192776684,2.07925138024775
"PA5257_at",4.60080946951228,4.79258291622826,4.57301337343317,4.39055654048874,4.32767846163819,4.24169264617675,5.57518033071447,5.17557397851666,5.07444978278072,5.23885866029724
"PA5258_at",4.56177274157486,4.92929260999271,5.00487646236172,4.62719339414077,4.98224713709188,5.0403275512935,6.28621782586862,5.86562676621029,5.73247819709908,5.73480274060755
"PA5259_hemD_at",2.83600602657762,2.91877535393677,2.63531152967514,3.05297147192877,3.28373770344863,2.66800843956357,4.09910561958003,3.85052151548934,3.49604732908943,3.50431490666742
"PA5260_hemC_at",4.73206901173203,4.72854700129908,4.71151396556213,5.18502301450663,5.60005939782872,4.84425469934617,5.45165361743726,5.22787903868872,4.8750482074656,4.92950628508891
"PA5261_algR_at",4.08451789559116,4.20285544529087,4.05142303907796,5.7740989674476,6.23755323307447,5.80418654435509,7.1601348842856,7.17847313013611,6.76671732363306,6.79841246888523
"PA5262_algZ_at",3.3520119388981,3.73071600706323,3.37724695452956,5.54786704068295,5.8993920253053,5.55614542751652,5.12335862023002,5.00486785274239,4.92316909898941,4.97130269085367
"PA5263_argH_at",5.20788180082812,5.50701243276209,5.15466708111977,5.47709745134955,5.65679422460665,5.63637873455734,5.35067139351164,5.12304767313215,5.15225045484338,5.23753612290975
"PA5266_at",5.32221697979487,5.39834123115627,5.50794157705696,4.68362667622719,4.44932345262752,4.43458196336057,3.4801956612132,3.47766721657988,2.99338152753886,3.38151179254962
"PA5268_corA_at",4.09041768321154,3.73069393390073,4.08503377810659,3.92494139848906,3.67658909382859,4.16878111557756,3.33360148566796,3.93794875462664,4.14461241753749,3.59093541229431
"PA5269_at",2.69293422422758,2.63053060379258,2.70563986284069,3.65710821602378,3.75212983281049,2.9274334586557,4.94639126094592,4.81043638644939,5.29633094914259,4.78837396740401
"PA5270_at",3.35588880627276,3.36099206269248,3.56989872004185,3.49683141181673,3.00948388271227,2.76532696582176,3.60305558516061,3.49257896763578,3.5655941819094,3.52642563279908
"PA5271_at",4.16064740436813,3.9705144056778,4.27748646063189,3.73092287399835,4.01287774867994,3.28875803948788,6.92145756609029,7.26570796540762,7.53694459269751,7.46287526208562
"PA5272_cyaA_at",2.56560995574021,3.05066376771948,2.45789921781723,2.66459668205295,2.44106217962849,2.78770628430057,3.98866253073545,4.56666617905599,4.16884986936051,3.8833940213723
"PA5273_at",4.04367084345958,4.09834061721657,4.19552767294791,4.69359016696237,4.34598221880751,4.60915126597056,3.56659341659163,3.52660649057272,3.54483395495126,3.65201209018447
"PA5274_rnk_at",7.14502699042245,7.12092966418897,7.17455422978357,7.11554181075963,7.54111938520827,7.35463041952251,6.93162082477061,6.45656192559345,6.88751905828843,6.15012922705887
"PA5275_at",4.44673155130797,4.00180048983519,3.79795583148268,5.03088476579705,5.27915208921009,4.2944917173512,5.68044370361131,5.69498534038086,5.42002056758392,5.77917181975693
"PA5276_lppL_i_at",7.50838805049722,7.48112117810884,7.7694575823753,8.95814124093072,9.17777006545739,9.06273809752434,7.85699041200513,8.05994045803689,7.80954656219136,7.98305332073125
"PA5277_lysA_at",4.95442534455842,4.97751556994196,4.83621272567158,5.35849920303777,5.38929789189511,5.7101666727863,5.09621721403836,4.99744609055903,4.72192607650083,4.79290975055381
"PA5278_dapF_at",4.44988943841291,4.78268196118769,5.07822326458518,4.59481287245229,4.23530837181172,3.42134681937349,4.29441210527678,4.36232658109921,4.40106138937521,4.14422176569184
"PA5279_at",6.2628183355739,6.21131993284876,6.36856111223351,5.91952083453107,5.77962330657888,5.52457003867299,6.04584757551319,6.02766648018249,5.82955105710324,6.09098340863842
"PA5280_sss_at",4.14625616452193,4.74230849299317,4.9760315116386,3.58098485501691,3.37870088993039,3.59115495308321,4.73345082340487,5.00650937379067,4.81353111346212,4.79887032039562
"PA5281_at",3.03638148378734,3.06673699544865,2.96711654456894,2.43761686150476,2.44709756312221,2.9364398186282,3.10922362418247,3.27432866042356,3.07907650741238,3.13548057972047
"PA5282_at",3.64923934027084,2.97312614333204,3.18488905365309,3.31956440032181,3.44606433495435,3.57716338260558,1.92426717077954,1.97751313852822,2.33291052633753,2.14898030903978
"PA5283_at",2.62016570789796,2.43986671088376,2.63118163641226,2.62830600280175,2.63728251329173,2.60891204410415,3.72251315222678,3.42829188461098,3.61247294752812,3.44585774538343
"PA5285_at",5.91513706308834,5.60345967885377,5.68227772491543,7.14112434237562,7.38868929850281,7.41510127175163,6.94169906836524,6.71720036262819,6.73839565616499,7.0401654069533
"PA5286_at",4.76429384079265,4.24174014758595,4.25192154493604,5.38119514311701,5.56109950726872,4.5981827476169,3.65230928393693,3.13296971834118,3.8116327190294,3.62929026862244
"PA5287_amtB_at",3.83438753199719,3.96947347271594,3.65833047886883,4.20025089976691,4.42827182899747,4.2572621933675,4.31028358789849,4.15044176356453,3.63060298570414,3.76821012870355
