"Gene","Locus_Tag","logFC","adj.P.Val"
"PA1192","PA1192",0.50539311407367,0.210000663335527
"mexH","PA4206",-0.470384269118037,0.210000663335527
"PA5542","PA5542",-0.376372002645167,0.210000663335527
"PA1644","PA1644",0.290607306003382,0.210000663335527
"PA5099","PA5099",-0.373491361029116,0.211374205669619
"PA4882","PA4882",-0.322212707793847,0.211374205669619
"PA5238","PA5238",-0.490040723773979,0.215111591221788
"PA0924","PA0924",-0.369834690401206,0.215534027400783
"PA3602","PA3602",-0.428499995636596,0.215583105555096
"lptC","PA4459",0.639445652247385,0.216249475444398
"PA3203","PA3203",0.568193298246985,0.216249475444398
"chtA","PA4675",-0.496446597457718,0.216249475444398
"PA0809","PA0809",0.309149796519508,0.216249475444398
"panC","PA4730",-0.290056598930676,0.216249475444398
"PA0806","PA0806",-0.557876699533063,0.216289254032357
"PA1263","PA1263",0.387736669122283,0.216289254032357
"alpR","PA0906",0.926102915128807,0.216955335781151
"PA2865","PA2865",0.557595251947776,0.216955335781151
"hsiB2","PA1657",-0.334276360493837,0.216960936756742
"PA3501","PA3501",-0.668976517968394,0.217355660884352
"glmU","PA5552",-0.462089640791799,0.217355660884352
"PA5033","PA5033",-0.320100547109872,0.217355660884352
"PA4540","PA4540",-0.316111632606281,0.217401442728305
"PA5005","PA5005",0.481787825995688,0.21889149795446
"phoQ","PA1180",0.688790303327439,0.220612315621049
"arcD","PA5170",-0.95858208563005,0.221110203129477
"PA5229","PA5229",-0.438134844341484,0.221110203129477
"PA3200","PA3200",0.462581105073006,0.225846585474359
"lysP","PA4981",-0.701132725512103,0.228282291256109
"trpD","PA0650",0.751234101587245,0.233662993493793
"proA","PA4007",1.02484529018304,0.233838797131999
"PA3247","PA3247",0.42363637602153,0.233838797131999
"cysP","PA1493",-0.52010592270279,0.236738617368634
"phr","PA4660",-0.280108338101272,0.236738617368634
"PA1789","PA1789",-0.883274636017211,0.238634758379959
"PA0349","PA0349",-0.523595902493895,0.238634758379959
"nrdD","PA1920",-0.603734393627077,0.241010255736691
"PA2906","PA2906",0.563813070162604,0.241010255736691
"argJ","PA4402",-0.382025471911488,0.24138138302014
"kdpA","PA1633",-0.396643651800936,0.241628202705121
"PA0226","PA0226",-0.356131389199668,0.24221266418087
"PA4611","PA4611",-0.950794087096341,0.242534148743738
"PA3309","PA3309",-0.92106401404928,0.242534148743738
"lpdV","PA2250",0.797743103873477,0.242534148743738
