"Locus_Tag","Gene_Name","logFC","AveExpr","P.Value","adj.P.Val","B"
"ig_194",NA,0.851751966062587,8.43997657973195,0.013652435060019,0.112499115718034,-3.39887086850451
"PA1675",NA,0.800124251275989,8.97159883085486,0.0136413576909334,0.112499115718034,-3.39804578703164
"PA0850",NA,-0.319410191835893,7.68127741107286,0.0136446883212669,0.112499115718034,-3.39829393609886
"PA5489","dsbA",1.22787443527828,10.7448801256233,0.0136890689613007,0.112532416212881,-3.40159462457953
"PA4724",NA,0.706369421556413,8.67435607219057,0.0137136961452647,0.112532416212881,-3.40342148757981
"PA3860",NA,-0.299315309496873,8.93590493585027,0.0137120873623007,0.112532416212881,-3.40330224928211
"PA4527","still frameshift type 4 fimbrial biogenesis protein PilC (putative pseudogene)",-0.567951545759822,8.49218080286093,0.0138101200536505,0.113009304183825,-3.41054215350868
"PA5213","gcvP1",-0.468889527345809,8.6232341788519,0.0137942864662677,0.113009304183825,-3.40937637722732
"PA2806",NA,0.423160147848666,8.16278061311909,0.0138927155524588,0.11337070782781,-3.41660132205079
"PA2476","dsbG",0.326662581215171,9.81940460616198,0.0138920877188569,0.11337070782781,-3.41655540352641
"PA0639",NA,-0.443226465643582,9.31663040475968,0.0139466599751618,0.113653720792065,-3.42053880888501
"PA4260","rplB",0.844515965263929,12.5106676407721,0.0141003505146886,0.114747680050569,-3.43167210104369
"PA0792","prpD",-0.586897467470218,8.82782081204925,0.0141278043624627,0.114812735177039,-3.43364777833936
"PA0765","mucC",0.732987273798569,10.2468864549573,0.0141704014752093,0.114899750540282,-3.43670545983241
"PA3334","acp3",-0.629105685606309,7.70240358145449,0.0142094092933552,0.114899750540282,-3.43949726165539
"PA4386","groES",0.52617264031942,13.4103459579905,0.0142358843466011,0.114899750540282,-3.44138762741022
"PA1336","aauS",0.418911635355459,9.38278914382516,0.0142341341440731,0.114899750540282,-3.44126277088993
"PA4128",NA,-0.30882763189406,8.08851997297837,0.0142088613486916,0.114899750540282,-3.43945809939285
"PA4939",NA,0.493983949577037,8.11007909265081,0.0143259410243425,0.115311121478336,-3.44779101983634
"PA0414","chpB",-0.351461897095326,8.56334613921699,0.0143232343867886,0.115311121478336,-3.44759916787084
"PA0780","pruR",0.273938613830817,8.63762698082807,0.0144352067477242,0.116032315819581,-3.45550519032495
"PA4503","dppB",-0.387354055304187,7.91433364883025,0.0145056319837471,0.116439766944364,-3.46044562422857
"PA0694","exbD2",-0.351114284571699,8.40554907521909,0.0145468217282477,0.116611750267203,-3.46332378431022
"PA3814","iscS",1.36903993970875,12.0184263713235,0.0147573090827545,0.116693559306187,-3.47790273507831
"PA4761","dnaK",1.09475628721075,11.0354926955094,0.0146004869240596,0.116693559306187,-3.46706119074207
"ig_120",NA,0.746172202369936,9.59781441062485,0.0148339270304475,0.116693559306187,-3.48315674632308
