Name,Score
PA2301,1
PA5152,1
PA4991,1
mifS,1
PA1140,1
PA0847,1
kynB,1
PA0109,1
glpR,1
PA0759,1
PA3135,1
PA1958,1
PA2928,1
PA5532,1
hsbA,1
hemE,1
PA3698,1
PA0354,1
PA5289,1
PA5342,1
PA4062,1
aaaA,1
PA4290,1
PA1203,1
PA0104,1
xylS,1
fliA,1
alkA,1
PA0022,1
PA1640,1
PA1128,1
PA0191,1
PA2500,1
sphB,1
PA3788,1
PA3130,1
PA2576,1
sprP,1
PA0110,1
PA2299,1
modA,1
PA2551,1
ig_554,1
PA3457,1
PA1605,1
radC,1
PA4792,1
PA0040,1
PA1866,1
PA0737,1
PA3611,1
vreI,1
PA5248,1
ptxS,1
PA3474,1
PA5445,1
PA5396,1
hemB,1
PA0242,1
PA2489,1
argH,1
PA2801,1
PA1841,1
katE,1
PA2816,1
PA3852,1
PA0458,1
amaR,1
PA5525,1
PA0188,1
PA5363,1
dsbD,1
PA2029,1
PA1350,1
PA5237,1
PA0256,1
PA2701,1
earP,1
napE,1
PA0912,1
nosZ,1
PA4753,1
PA4330,1
PA1024,1
PA1227,1
PA3256,1
PA1876,1
PA2869,1
PA3520,1
PA1591,1
fabV,1
PA1735,1
dgkA,1
PA5401,1
PA4434,1
PA1226,1
PA1977,1
mdcA,1
PA1833,1
PA4987,1
PA5101,1
PA0486,1
PA2380,1
PA1745,1
PA0150,1
cioB,1
PA1223,1
betT1,1
erfA,1
PA0422,1
cls,1
PA3943,1
hxcR,1
trpS,1
prmA,1
PA1270,1
PA0112,1
PA2056,1
PA1354,1
PA5303,1
PA5520,1
cgrA,1
PA1411,1
PA4061,1
PA1547,1
PA1182,1
thrB,1
pcrG,1
PA4392,1
PA0535,1
pdxJ,1
snr1,1
PA0052,1
PA0876,1
PA4722,1
PA2673,1
PA4882,1
gltR,1
PA4643,1
PA4074,1
PA3248,1
PA3957,1
PA0488,1
rnd,1
PA3830,1
PA1522,1
hxcZ,1
PA2176,1
pctA,1
PA5234,1
PA2652,1
plaB,1
PA4995,1
PA1624,1
PA4162,1
sawR,1
PA0975,1
PA2414,1
PA3051,1
PA3026,1
PA1047,1
PA3430,1
PA2206,1
PA0864,1
PA0384,1
dsbH,1
PA2315,1
PA5146,1
PA5359,1
PA5209,1
PA3035,1
PA1351,1
PA2589,1
PA0487,1
aruI,1
PA3855,1
rhdA,1
hemD,1
PA3125,1
ig_991,1
PA0461,1
sppR,1
PA3752,1
PA1328,1
PA0738,1
PA1864,1
PA0213,1
PA1466,1
lecB,1
PA1887,1
PA3254,1
PA2555,1
PA0111,1
trxB2,1
PA1292,1
PA0566,1
acoR,1
acpP,1
PA0940,1
PA2448,1
PA1290,1
rbsA,1
PA3066,1
PA5440,1
PA4968,1
PA2107,1
PA0817,1
PA2311,1
treA,1
PA3683,1
PA1628,1
cat,1
PA1997,1
purN,1
PA3994,1
folB,1
PA0583,1
PA3904,1
PA3287,1
tesB,1
PA3896,1
PA0494,1
tatA,1
PA0166,1
PA2720,1
PA5433,1
PA1750,1
PA0034,1
PA5027,1
PA1932,1
sfnR1,1
PA0554,1
PA4173,1
algW,1
PA5546,1
PA3277,1
PA5474,1
PA1225,1
PA5282,1
rnk,1
PA0179,1
davD,1
PA3267,1
ilvD,1
PA4347,1
aceK,1
aruH,1
PA1307,1
PA3913,1
PA2024,1
PA1616,1
PA2590,1
PA5517,1
PA0334,1
PA3036,1
PA2490,1
PA2814,1
PA3089,1
PA0741,1
fapD,1
PA1873,1
pcpS,1
phzH,1
agtR,1
PA3358,1
icd,1
PA1655,1
PA5486,1
hisJ,1
PA2989,1
PA4791,1
lpd3,1
PA1598,1
cntM,1
PA1621,1
PA4165,1
glpK,1
PA1914,1
PA0878,1
PA5529,1
PA2267,1
PA1560,1
PA2330,1
spcS,1
PA4294,1
PA4339,1
mexQ,1
PA3411,1
PA0664,1
PA0570,1
PA3085,1
fabG,1
fhp,1
PA3004,1
PA3489,1
PA1680,1
PA3426,1
glgB,1
PA3241,1
PA1506,1
cbcW,1
plsX,1
PA1231,1
PA2864,1
atuA,1
PA4766,1
PA3184,1
PA3594,1
PA1125,1
PA1594,1
PA0787,1
PA1050,1
PA0916,1
PA1236,1
PA3961,1
yfiR,1
minC,1
PA1888,1
PA2168,1
PA3939,1
PA3578,1
pcr2,1
PA2958,1
foxI,1
PA2820,1
PA0990,1
PA2431,1
xcpP,1
acoB,1
pilG,1
vfr,1
PA4342,1
PA1132,1
PA4183,1
PA1489,1
PA2430,1
PA4198,1
PA1142,1
PA0526,1
ubiE,1
PA1137,1
PA0894,1
PA1109,1
PA2882,1
PA0790,1
PA1736,1
PA1224,1
dnaB,1
PA0306,1
PA1186,1
PA4078,1
PA1929,1
czcB,1
pslN,1
fabA,1
xcpR,1
PA3128,1
PA2547,1
PA2174,1
PA3372,1
PA4821,1
PA2841,1
PA1850,1
gtdA,1
PA3459,1
PA3355,1
nrdG,1
PA1827,1
uvrD,1
PA5475,1
PA0189,1
PA2550,1
PA3196,1
PA2898,1
PA2085,1
hemN,1
PA4029,1
ampDh2,1
PA2072,1
PA0859,1
PA0167,1
hxcY,1
rocsS2,1
PA3856,1
modB,1
Pae_or,1
rbsR,1
PA4438,1
PA0819,1
PA4870,1
PA2415,1
PA1348,1
pmrA,1
PA2764,1
PA0394,1
PA2158,1
PA0530,1
napF,1
lipC,1
hsiB3,1
PA0731,1
PA3420,1
PA3455,1
cupA2,1
pipA,1
PA0173,1
PA2152,1
PA2592,1
napA,1
PA1764,1
PA5211,1
PA0048,1
lpxO1,1
narI,1
PA4017,1
pqqA,1
PA5205,1
souR,1
PA1488,1
PA4577,1
PA3924,1
PA2699,1
lip3,1
nosD,1
PA4046,1
pqqH,1
PA0658,1
PA1415,1
PA4697,1
PA4712,1
algE,1
PA2706,1
acsB,1
PA5179,1
PA0174,1
PA1751,1
PA1734,1
PA2833,1
gshB,1
PA0113,1
PA2063,1
rbdA,1
dgcA,1
lhpA,1
pfpI,1
PA0339,1
agtS,1
PA0246,1
rimJ,1
popN,1
cntL,1
PA0344,1
rnhA,1
PA0159,1
hsiA2,1
PA0006,1
PA3088,1
hcp3,1
PA1015,1
PA2269,1
pssA,1
PA4536,1
PA1424,1
PA2050,1
nirG,1
PA3773,1
PA4288,1
dauR,1
exaA,1
PA3734,1
mvfR,1
wrbA,1
PA4841,1
PA4018,1
PA4400,1
hisH1,1
PA3822,1
pqqB,1
PA1035,1
adk,1
PA1650,1
PA0484,1
thiG,1
mtlY,1
PA4060,1
PA1933,1
PA4027,1
PA4405,1
etfB,1
leuB,1
pelA,1
PA0218,1
PA4098,1
PA2383,1
rbsC,1
PA0598,1
PA2327,1
PA2214,1
PA3446,1
sphC,1
PA5405,1
ureG,1
cifR,1
PA1018,1
PA5283,1
PA0830,1
PA1202,1
PA1238,1
PA3592,1
PA1623,1
PA0840,1
fpvR,1
PA0065,1
bdlA,1
aroQ2,1
trkH,1
PA3055,1
PA1187,1
bauC,1
PA3898,1
hutC,1
PA0182,1
PA3425,1
PA2681,1
PA1118,1
PA4005,1
gbuR,1
PA2972,1
PA3289,1
PA0141,1
PA5249,1
PA3197,1
cafA,1
PA2909,1
bauB,1
PA4970,1
PA5258,1
PA0700,1
sadC,1
Pae_L3,1
PA2149,1
PA3023,1
amaA,1
PA2475,1
apt,1
PA1063,1
PA1201,1
PA1398,1
PA0007,1
ddaR,1
PA3928,1
PA1228,1
PA2175,1
PA2051,1
PA0702,1
lhpB,1
PA1240,1
PA4100,1
PA5252,1
PA3568,1
PA2543,1
PA0599,1
PA2735,1
PA0493,1
PA4534,1
clpS,1
hasE,1
PA1877,1
clpV3,1
PA1941,1
PA1826,1
PA4925,1
pvdF,1
PA4509,1
PA2178,1
sdaB,1
PA1618,1
PA3323,1
PA2271,1
PA1615,1
PA3404,1
PA1408,1
PA4884,1
dgcB,1
hutE,1
lasA,1
PA3464,1
PA2030,1
PA3278,1
greA,1
PA0335,1
ppiB,1
PA1922,1
PA0496,1
czcS,1
nrdD,1
minD,1
cgrC,1
PA0788,1
PA2096,1
PA2345,1
PA4291,1
PA5106,1
xylL,1
PA0800,1
PA4150,1
sppA,1
exbD2,1
PA4532,1
PA4592,1
PA2790,1
PA1916,1
fadH2,1
argS,1
PA1007,1
PA3688,1
ercS,1
PA3226,1
PA4166,1
PA2575,1
catC,1
napB,1
PA2159,1
PA2902,1
mltB1,1
PA1499,1
fhpR ,1
PA3456,1
gtrS,1
bioF,1
gfnR,1
arnC,1
PA4780,1
dadX,1
PA0597,1
PA3848,1
PA3825,1
PA1034,1
pauA6,1
acnA,1
PA4128,1
PA4894,1
PA1115,1
PA5150,1
PA3941,1
putA,1
PA4860,1
Pae_U9,1
fimL,1
cheY,1
PA1068,1
lon,1
PA0101,1
PA3801,1
cheZ,1
cysG,1
metF,1
PA0015,1
PA4621,1
pfeR,1
ruvB,1
lptE,1
pscG,1
PA2529,1
PA4632,1
PA2150,1
atuB,1
PA5279,1
ccmF,1
ccoP1,1
PA0431,1
speD2,1
PA2021,1
braC,1
PA0900,1
pscD,1
PA1883,1
PA5281,1
phuU,1
polB,1
PA2625,1
PA3239,1
PA4754,1
trkA,1
shaD,1
phuW,1
flgD,1
PA5221,1
PA2034,1
PA2095,1
dgt,1
PA5022,1
PA4594,1
PA1884,1
PA4475,1
PA3983,1
morB,1
PA5250,1
nadB,1
PA0746,1
ppc,1
PA2359,1
pscJ,1
kefB,1
PA2554,1
PA2112,1
uvrB,1
chpD,1
PA1090,1
PA3020,1
PA1831,1
PA1991,1
bifA,1
gcpE,1
chpC,1
PA4701,1
xylZ,1
PA5055,1
cbiD,1
PA0222,1
PA2719,1
muiA,1
pfeS,1
PA3799,1
PA2435,1
rmlD,1
PA4794,1
ubiX,1
PA2004,1
PA4516,1
PA1649,1
liuD,1
PA4426,1
spuB,1
pmbA,1
PA0054,1
hcpC,1
PA3234,1
phhR,1
arnB,1
femR,1
pscP,1
cpo,1
PA0988,1
parE,1
aceE,1
PA2111,1
purT,1
PA2605,1
dnaQ,1
iciA,1
PA3454,1
PA4965,1
PA0145,1
PA3623,1
PA5314,1
fecA,1
dnaN,1
PA4387,1
nqrC,1
PA0442,1
rodA,1
PA2331,1
pilJ,1
argA,1
mqoA,1
PA1683,1
fprB,1
PA1942,1
def,1
PA2811,1
PA3052,1
PA4318,1
PA2913,1
recF,1
PA0491,1
hom,1
holB,1
tgpA,1
PA4093,1
PA3043,1
cobI,1
PA0418,1
PA0429,1
wzz2,1
PA0920,1
vgrG5,1
PA1295,1
PA5236,1
PA5534,1
PA2044,1
fliO,1
moeB,1
PA4090,1
PA5216,1
soj,1
folE1,1
PA3047,1
plcR,1
PA3767,1
PA5189,1
opgG,1
PA2945,1
lolC,1
asrA,1
kynU,1
PA3765,1
mucP,1
PA2789,1
hitA,1
PA4992,1
PA2791,1
era,1
PA5210,1
PA2632,1
ribB,1
PA0769,1
PA2202,1
PA3445,1
pilS,1
PA5251,1
PA5533,1
ftsJ,1
fliP,1
nirQ,1
PA1819,1
PA4658,1
narX,1
nagR,1
PA3198,1
ygcA,1
PA0591,1
mifR,1
gcvH2,1
wbpW,1
PA4619,1
PA1352,1
PA3142,1
PA5492,1
ctpA,1
amiC,1
psd,1
kinB,1
amiR,1
PA2358,1
PA2553,1
pscO,1
PA2682,1
lptB,1
rocA1,1
PA0558,1
PA1688,1
PA3365,1
shaB,1
PA0930,1
fadD2,1
PA3238,1
PA0389,1
PA0214,1
phhC,1
algK,1
dxr,1
PA3173,1
PA1595,1
PA2042,1
amiE,1
cysD,1
prpC,1
ccmE,1
PA2043,1
speA,1
folX,1
PA2436,1
ilvE,1
rmlB,1
PA3039,1
amiB,1
PA2552,1
opdH,1
PA1403,1
PA4424,1
roxS,1
PA4458,1
uppS,1
PA2230,1
PA3982,1
PA1184,1
sdsA1,1
PA5185,1
PA2695,1
PA0165,1
murB,1
hisM,1
PA3310,1
PA1293,1
leuD,1
PA5005,1
truA,1
PA2439,1
PA0732,1
alg44,1
tonB3,1
braG,1
PA1767,1
soxB,1
PA3374,1
PA4179,1
PA3750,1
PA1011,1
PA2141,1
PA3122,1
PA2822,1
PA0981,1
PA3470,1
PA5202,1
PA1033,1
PA4618,1
PA2496,1
PA1394,1
shaA,1
ponA,1
ftsE,1
bioA,1
bfmR,1
PA1285,1
PA3932,1
ppk,1
PA4425,1
tktA,1
PA0372,1
PA5020,1
lpxO2,1
gbcB,1
secA,1
PA5158,1
cioA,1
PA1797,1
pvdR,1
cpxS,1
atuD,1
motD,1
PA1208,1
PA3849,1
aroQ1,1
PA2797,1
desA,1
PA1548,1
PA3297,1
migA,1
cyoD,1
PA4066,1
eno,1
pscR,1
mmsB,1
aceA,1
PA2287,1
davT,1
PA2045,1
PA3301,1
PA1957,1
PA1926,1
PA4584,1
PA2773,1
PA1009,1
mttC,1
PA4469,1
PA1152,1
pscB,1
qscR,1
parR,1
PA3894,1
plcN,1
oxyR,1
PA3747,1
pcm,1
fleR,1
norM,1
PA1516,1
prmC,1
hisA,1
greB,1
msuE,1
PA3390,1
PA0799,1
PA2376,1
PA1459,1
anmK,1
cobE,1
PA2949,1
PA3402,1
PA0839,1
thiE,1
PA1765,1
PA3180,1
PA2313,1
pcaT,1
PA5473,1
PA2285,1
PA3209,1
PA3963,1
msbA,1
fecR,1
PA0142,1
PA5003,1
PA4636,1
pilV,1
PA3538,1
fecI,1
PA3766,1
PA0801,1
PA4673,1
PA1542,1
epd,1
PA1960,1
femI,1
PA0386,1
ccmB,1
PA2874,1
PA5109,1
PA0751,1
PA2334,1
PA1849,1
ptpA,1
PA3539,1
ccmC,1
PA1379,1
PA2106,1
PA3094,1
PA4030,1
PA0802,1
aotM,1
ribC,1
PA3389,1
cyaB,1
PA2767,1
PA1536,1
alaS,1
glyQ,1
tsi6,1
PA4633,1
PA4009,1
PA4194,1
sodM,1
PA2447,1
