#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
rpoD	rpsM	208964.PA0576	208964.PA4241	0.062	0	0.209	0	0.186	0	0	0.167	0.430
rpoD	rpsI	208964.PA0576	208964.PA4432	0.105	0	0.261	0	0.132	0	0	0.134	0.437
rpoD	rpsL	208964.PA0576	208964.PA4268	0	0	0.165	0	0.172	0	0	0.346	0.509
rpoD	trmD	208964.PA0576	208964.PA3743	0.102	0	0.475	0	0.122	0	0	0	0.550
rpoD	rpsB	208964.PA0576	208964.PA3656	0.094	0	0.457	0	0.154	0	0	0.171	0.609
rpoD	rpsU	208964.PA0576	208964.PA0579	0.427	0	0	0	0.078	0	0	0.359	0.632
rpoD	tsf	208964.PA0576	208964.PA3655	0.098	0	0.386	0	0.232	0	0	0.490	0.754
rpsB	rpsU	208964.PA3656	208964.PA0579	0.061	0	0	0	0.837	0.959	0	0.511	0.996
rpsB	tsf	208964.PA3656	208964.PA3655	0.569	0	0.204	0	0.976	0.091	0.155	0.882	0.999
rpsB	tpiA	208964.PA3656	208964.PA4748	0.053	0	0.182	0	0.445	0	0	0.098	0.560
rpsB	trmD	208964.PA3656	208964.PA3743	0.168	0	0.258	0	0.948	0	0	0.358	0.976
rpsB	rpsR	208964.PA3656	208964.PA4934	0.063	0	0.292	0	0.969	0.959	0.540	0.422	0.999
rpsB	rpsI	208964.PA3656	208964.PA4432	0.186	0	0.414	0	0.950	0.959	0.963	0.919	0.999
rpsB	rpsL	208964.PA3656	208964.PA4268	0.072	0	0.644	0	0.949	0.959	0.924	0.358	0.999
rpsB	rpsK	208964.PA3656	208964.PA4240	0.186	0	0.402	0	0.947	0.959	0.963	0.884	0.999
rpsB	rpsM	208964.PA3656	208964.PA4241	0.186	0	0.480	0	0.946	0.959	0.924	0.879	0.999
rpsB	rpsP	208964.PA3656	208964.PA3745	0.134	0	0.415	0	0.967	0.959	0.924	0.358	0.999
rpsB	rpsF	208964.PA3656	208964.PA4935	0.065	0	0	0	0.976	0.959	0.963	0.725	0.999
rpsF	rpsU	208964.PA4935	208964.PA0579	0	0	0.241	0	0.807	0.959	0	0.611	0.997
rpsF	tsf	208964.PA4935	208964.PA3655	0.067	0	0	0	0.930	0	0.160	0.252	0.953
rpsF	trmD	208964.PA4935	208964.PA3743	0.044	0	0	0	0.971	0	0	0.240	0.977
rpsF	rpsP	208964.PA4935	208964.PA3745	0	0	0.160	0	0.959	0.959	0.924	0.358	0.999
rpsF	rpsK	208964.PA4935	208964.PA4240	0.074	0	0	0	0.947	0.959	0.963	0.358	0.999
rpsF	rpsM	208964.PA4935	208964.PA4241	0.078	0	0	0	0.946	0.959	0	0.413	0.998
rpsF	rpsL	208964.PA4935	208964.PA4268	0.121	0	0	0	0.933	0.959	0.923	0.356	0.999
rpsF	rpsI	208964.PA4935	208964.PA4432	0	0	0	0	0.944	0.959	0.963	0.511	0.999
rpsF	tpiA	208964.PA4935	208964.PA4748	0.060	0	0	0	0.170	0	0	0.358	0.455
rpsF	rpsR	208964.PA4935	208964.PA4934	0.729	0	0.175	0	0.989	0.979	0.540	0.920	0.999
rpsI	rpsU	208964.PA4432	208964.PA0579	0	0	0	0	0.762	0.959	0	0.792	0.997
rpsI	tsf	208964.PA4432	208964.PA3655	0.186	0	0.182	0	0.949	0	0.160	0.794	0.993
rpsI	trmD	208964.PA4432	208964.PA3743	0.182	0	0	0	0.771	0	0	0.358	0.869
rpsI	rpsP	208964.PA4432	208964.PA3745	0.180	0	0.151	0	0.970	0.959	0.924	0.457	0.999
rpsI	rpsK	208964.PA4432	208964.PA4240	0.186	0	0.651	0	0.901	0.959	0.963	0.879	0.999
rpsI	rpsM	208964.PA4432	208964.PA4241	0.186	0	0.634	0	0.911	0.959	0	0.881	0.999
rpsI	rpsL	208964.PA4432	208964.PA4268	0.186	0	0.186	0	0.921	0.959	0.923	0.358	0.999
rpsI	tpiA	208964.PA4432	208964.PA4748	0	0	0.188	0	0.501	0	0	0	0.578
rpsI	rpsR	208964.PA4432	208964.PA4934	0	0	0.273	0	0.939	0.959	0.540	0.448	0.999
rpsK	rpsU	208964.PA4240	208964.PA0579	0.065	0	0	0	0.615	0.979	0	0.777	0.998
rpsK	tsf	208964.PA4240	208964.PA3655	0.060	0	0	0	0.948	0	0.152	0.799	0.990
rpsK	trmD	208964.PA4240	208964.PA3743	0.064	0	0	0	0.923	0	0	0	0.925
rpsK	rpsP	208964.PA4240	208964.PA3745	0.096	0	0.167	0	0.917	0.959	0.924	0.358	0.999
rpsK	rpsR	208964.PA4240	208964.PA4934	0	0	0.236	0	0.950	0.979	0.540	0.242	0.999
rpsK	rpsL	208964.PA4240	208964.PA4268	0.276	0	0.444	0	0.958	0.959	0.924	0.358	0.999
rpsK	rpsM	208964.PA4240	208964.PA4241	0.767	0.720	0.737	0	0.986	0.959	0.924	0.920	0.999
rpsL	rpsU	208964.PA4268	208964.PA0579	0	0	0	0	0.780	0.959	0	0.171	0.991
rpsL	tsf	208964.PA4268	208964.PA3655	0.059	0	0	0	0.946	0	0.155	0.358	0.969
rpsL	trmD	208964.PA4268	208964.PA3743	0	0	0.154	0	0.841	0	0	0.241	0.889
rpsL	rpsP	208964.PA4268	208964.PA3745	0.051	0	0.276	0	0.946	0.959	0.923	0.529	0.999
rpsL	rpsM	208964.PA4268	208964.PA4241	0.277	0	0.520	0	0.986	0.959	0.924	0.358	0.999
rpsL	rpsR	208964.PA4268	208964.PA4934	0.073	0	0	0	0.946	0.959	0	0.566	0.999
rpsM	rpsU	208964.PA4241	208964.PA0579	0.062	0	0	0	0.595	0.959	0	0.357	0.988
rpsM	tsf	208964.PA4241	208964.PA3655	0.059	0	0	0	0.942	0	0	0.799	0.988
rpsM	trmD	208964.PA4241	208964.PA3743	0.063	0	0.200	0	0.779	0	0	0.231	0.855
rpsM	rpsP	208964.PA4241	208964.PA3745	0.094	0	0.199	0	0.912	0.959	0	0.358	0.998
rpsM	rpsR	208964.PA4241	208964.PA4934	0	0	0.370	0	0.958	0.959	0	0.243	0.999
rpsP	rpsU	208964.PA3745	208964.PA0579	0.182	0	0	0	0.929	0.959	0	0.358	0.998
rpsP	tsf	208964.PA3745	208964.PA3655	0.119	0	0.218	0	0.939	0	0.160	0.358	0.973
rpsP	trmD	208964.PA3745	208964.PA3743	0.779	0	0.317	0	0.974	0	0	0.546	0.998
rpsP	tpiA	208964.PA3745	208964.PA4748	0.116	0	0	0	0.471	0	0	0	0.513
rpsP	rpsR	208964.PA3745	208964.PA4934	0	0	0.488	0	0.946	0.959	0	0.271	0.999
rpsR	rpsU	208964.PA4934	208964.PA0579	0	0	0	0	0.766	0.979	0	0.503	0.997
rpsR	tsf	208964.PA4934	208964.PA3655	0.066	0	0.305	0	0.933	0	0	0.358	0.968
rpsR	trmD	208964.PA4934	208964.PA3743	0.060	0	0.467	0	0.956	0	0	0.242	0.981
rpsU	tsf	208964.PA0579	208964.PA3655	0.070	0	0	0	0.605	0	0	0	0.617
rpsU	trmD	208964.PA0579	208964.PA3743	0.068	0	0	0	0.621	0	0	0	0.632
tpiA	tsf	208964.PA4748	208964.PA3655	0.073	0	0.157	0	0.390	0.104	0	0.409	0.702
tpiA	trmD	208964.PA4748	208964.PA3743	0.065	0	0.166	0	0.660	0	0	0.079	0.723
trmD	tsf	208964.PA3743	208964.PA3655	0.152	0	0.260	0	0.921	0	0	0.357	0.964
